idx,ID,topic,sub_topic,ground_truth_num,candidate,candidate_str,status,span_mode,seq_logprob,avg_logprob,char_logprob,n_tokens,entropy_step1,entropy_mean,candidate_token_ids,token_logprobs
116,domestic_dog_prompt1,Animals,animal,4,4,4,ok,exact,-6.127537250518799,-6.127537250518799,-6.127537250518799,1,0.019953578710556,0.019953578710556,[19],[-6.127537250518799]
116,domestic_dog_prompt1,Animals,animal,4,5,5,ok,exact,-15.080662727355955,-15.080662727355955,-15.080662727355955,1,0.019953578710556,0.019953578710556,[20],[-15.080662727355957]
116,domestic_dog_prompt1,Animals,animal,4,6,6,ok,exact,-13.143162727355955,-13.143162727355955,-13.143162727355955,1,0.019953578710556,0.019953578710556,[21],[-13.143162727355957]
118,donkey_prompt1,Animals,animal,4,2,2,ok,exact,-13.61262321472168,-13.61262321472168,-13.61262321472168,1,0.0256425142288208,0.0256425142288208,[17],[-13.61262321472168]
118,donkey_prompt1,Animals,animal,4,3,3,ok,exact,-14.50324821472168,-14.50324821472168,-14.50324821472168,1,0.0256425142288208,0.0256425142288208,[18],[-14.50324821472168]
118,donkey_prompt1,Animals,animal,4,4,4,ok,exact,-5.956373691558838,-5.956373691558838,-5.956373691558838,1,0.0256425142288208,0.0256425142288208,[19],[-5.956373691558838]
118,donkey_prompt1,Animals,animal,4,5,5,ok,exact,-13.14387321472168,-13.14387321472168,-13.14387321472168,1,0.0256425142288208,0.0256425142288208,[20],[-13.14387321472168]
118,donkey_prompt1,Animals,animal,4,6,6,ok,exact,-11.89387321472168,-11.89387321472168,-11.89387321472168,1,0.0256425142288208,0.0256425142288208,[21],[-11.89387321472168]
120,dromedary_camel_prompt1,Animals,animal,4,2,2,ok,exact,-12.502157211303713,-12.502157211303713,-12.502157211303713,1,0.0199153162539005,0.0199153162539005,[17],[-12.502157211303711]
120,dromedary_camel_prompt1,Animals,animal,4,3,3,ok,exact,-15.400594711303713,-15.400594711303713,-15.400594711303713,1,0.0199153162539005,0.0199153162539005,[18],[-15.400594711303711]
120,dromedary_camel_prompt1,Animals,animal,4,4,4,ok,exact,-6.674032211303711,-6.674032211303711,-6.674032211303711,1,0.0199153162539005,0.0199153162539005,[19],[-6.674032211303711]
120,dromedary_camel_prompt1,Animals,animal,4,5,5,ok,exact,-12.783407211303713,-12.783407211303713,-12.783407211303713,1,0.0199153162539005,0.0199153162539005,[20],[-12.783407211303711]
120,dromedary_camel_prompt1,Animals,animal,4,6,6,ok,exact,-9.720907211303713,-9.720907211303713,-9.720907211303713,1,0.0199153162539005,0.0199153162539005,[21],[-9.720907211303711]
122,duck_prompt1,Animals,animal,2,0,0,ok,exact,-13.751263618469238,-13.751263618469238,-13.751263618469238,1,0.0120508484542369,0.0120508484542369,[15],[-13.751263618469238]
122,duck_prompt1,Animals,animal,2,1,1,ok,exact,-11.782513618469238,-11.782513618469238,-11.782513618469238,1,0.0120508484542369,0.0120508484542369,[16],[-11.782513618469238]
122,duck_prompt1,Animals,animal,2,2,2,ok,exact,-7.751263618469238,-7.751263618469238,-7.751263618469238,1,0.0120508484542369,0.0120508484542369,[17],[-7.751263618469238]
122,duck_prompt1,Animals,animal,2,3,3,ok,exact,-14.126263618469238,-14.126263618469238,-14.126263618469238,1,0.0120508484542369,0.0120508484542369,[18],[-14.126263618469238]
122,duck_prompt1,Animals,animal,2,4,4,ok,exact,-10.298138618469238,-10.298138618469238,-10.298138618469238,1,0.0120508484542369,0.0120508484542369,[19],[-10.298138618469238]
124,egret_prompt1,Animals,animal,2,0,0,ok,exact,-14.126761436462402,-14.126761436462402,-14.126761436462402,1,0.0153799382969737,0.0153799382969737,[15],[-14.126761436462402]
124,egret_prompt1,Animals,animal,2,1,1,ok,exact,-10.845511436462402,-10.845511436462402,-10.845511436462402,1,0.0153799382969737,0.0153799382969737,[16],[-10.845511436462402]
124,egret_prompt1,Animals,animal,2,2,2,ok,exact,-8.314261436462402,-8.314261436462402,-8.314261436462402,1,0.0153799382969737,0.0153799382969737,[17],[-8.314261436462402]
124,egret_prompt1,Animals,animal,2,3,3,ok,exact,-14.345511436462402,-14.345511436462402,-14.345511436462402,1,0.0153799382969737,0.0153799382969737,[18],[-14.345511436462402]
124,egret_prompt1,Animals,animal,2,4,4,ok,exact,-13.236136436462402,-13.236136436462402,-13.236136436462402,1,0.0153799382969737,0.0153799382969737,[19],[-13.236136436462402]
126,eland_prompt1,Animals,animal,4,2,2,ok,exact,-12.725024223327637,-12.725024223327637,-12.725024223327637,1,0.0426278263330459,0.0426278263330459,[17],[-12.725024223327637]
126,eland_prompt1,Animals,animal,4,3,3,ok,exact,-13.225024223327637,-13.225024223327637,-13.225024223327637,1,0.0426278263330459,0.0426278263330459,[18],[-13.225024223327637]
126,eland_prompt1,Animals,animal,4,4,4,ok,exact,-5.193773746490479,-5.193773746490479,-5.193773746490479,1,0.0426278263330459,0.0426278263330459,[19],[-5.1937737464904785]
126,eland_prompt1,Animals,animal,4,5,5,ok,exact,-12.271899223327637,-12.271899223327637,-12.271899223327637,1,0.0426278263330459,0.0426278263330459,[20],[-12.271899223327637]
126,eland_prompt1,Animals,animal,4,6,6,ok,exact,-10.006274223327637,-10.006274223327637,-10.006274223327637,1,0.0426278263330459,0.0426278263330459,[21],[-10.006274223327637]
128,elk_prompt1,Animals,animal,4,2,2,ok,exact,-13.237693786621094,-13.237693786621094,-13.237693786621094,1,0.0251919198781251,0.0251919198781251,[17],[-13.237693786621094]
128,elk_prompt1,Animals,animal,4,3,3,ok,exact,-14.612693786621094,-14.612693786621094,-14.612693786621094,1,0.0251919198781251,0.0251919198781251,[18],[-14.612693786621094]
128,elk_prompt1,Animals,animal,4,4,4,ok,exact,-5.862693786621094,-5.862693786621094,-5.862693786621094,1,0.0251919198781251,0.0251919198781251,[19],[-5.862693786621094]
128,elk_prompt1,Animals,animal,4,5,5,ok,exact,-14.659568786621094,-14.659568786621094,-14.659568786621094,1,0.0251919198781251,0.0251919198781251,[20],[-14.659568786621094]
128,elk_prompt1,Animals,animal,4,6,6,ok,exact,-12.690818786621094,-12.690818786621094,-12.690818786621094,1,0.0251919198781251,0.0251919198781251,[21],[-12.690818786621094]
130,emu_prompt1,Animals,animal,2,0,0,ok,exact,-13.251786231994627,-13.251786231994627,-13.251786231994627,1,0.0171977207064628,0.0171977207064628,[15],[-13.251786231994629]
130,emu_prompt1,Animals,animal,2,1,1,ok,exact,-12.017411231994627,-12.017411231994627,-12.017411231994627,1,0.0171977207064628,0.0171977207064628,[16],[-12.017411231994629]
130,emu_prompt1,Animals,animal,2,2,2,ok,exact,-8.095536231994629,-8.095536231994629,-8.095536231994629,1,0.0171977207064628,0.0171977207064628,[17],[-8.095536231994629]
130,emu_prompt1,Animals,animal,2,3,3,ok,exact,-13.017411231994627,-13.017411231994627,-13.017411231994627,1,0.0171977207064628,0.0171977207064628,[18],[-13.017411231994629]
130,emu_prompt1,Animals,animal,2,4,4,ok,exact,-7.970536708831787,-7.970536708831787,-7.970536708831787,1,0.0171977207064628,0.0171977207064628,[19],[-7.970536708831787]
132,fennec_fox_prompt1,Animals,animal,4,2,2,ok,exact,-11.8462553024292,-11.8462553024292,-11.8462553024292,1,0.0210227034986019,0.0210227034986019,[17],[-11.8462553024292]
132,fennec_fox_prompt1,Animals,animal,4,3,3,ok,exact,-14.3931303024292,-14.3931303024292,-14.3931303024292,1,0.0210227034986019,0.0210227034986019,[18],[-14.3931303024292]
132,fennec_fox_prompt1,Animals,animal,4,4,4,ok,exact,-6.283755302429199,-6.283755302429199,-6.283755302429199,1,0.0210227034986019,0.0210227034986019,[19],[-6.283755302429199]
132,fennec_fox_prompt1,Animals,animal,4,5,5,ok,exact,-14.2212553024292,-14.2212553024292,-14.2212553024292,1,0.0210227034986019,0.0210227034986019,[20],[-14.2212553024292]
132,fennec_fox_prompt1,Animals,animal,4,6,6,ok,exact,-12.1587553024292,-12.1587553024292,-12.1587553024292,1,0.0210227034986019,0.0210227034986019,[21],[-12.1587553024292]
134,gazelle_prompt1,Animals,animal,4,2,2,ok,exact,-13.050165176391602,-13.050165176391602,-13.050165176391602,1,0.0261937826871871,0.0261937826871871,[17],[-13.050165176391602]
134,gazelle_prompt1,Animals,animal,4,3,3,ok,exact,-14.050165176391602,-14.050165176391602,-14.050165176391602,1,0.0261937826871871,0.0261937826871871,[18],[-14.050165176391602]
134,gazelle_prompt1,Animals,animal,4,4,4,ok,exact,-5.940790176391602,-5.940790176391602,-5.940790176391602,1,0.0261937826871871,0.0261937826871871,[19],[-5.940790176391602]
134,gazelle_prompt1,Animals,animal,4,5,5,ok,exact,-13.315790176391602,-13.315790176391602,-13.315790176391602,1,0.0261937826871871,0.0261937826871871,[20],[-13.315790176391602]
134,gazelle_prompt1,Animals,animal,4,6,6,ok,exact,-10.659540176391602,-10.659540176391602,-10.659540176391602,1,0.0261937826871871,0.0261937826871871,[21],[-10.659540176391602]
136,giraffe_prompt1,Animals,animal,4,2,2,ok,exact,-13.522500038146973,-13.522500038146973,-13.522500038146973,1,0.0461367145180702,0.0461367145180702,[17],[-13.522500038146973]
136,giraffe_prompt1,Animals,animal,4,3,3,ok,exact,-14.085000038146973,-14.085000038146973,-14.085000038146973,1,0.0461367145180702,0.0461367145180702,[18],[-14.085000038146973]
136,giraffe_prompt1,Animals,animal,4,4,4,ok,exact,-5.100625514984131,-5.100625514984131,-5.100625514984131,1,0.0461367145180702,0.0461367145180702,[19],[-5.100625514984131]
136,giraffe_prompt1,Animals,animal,4,5,5,ok,exact,-12.913125038146973,-12.913125038146973,-12.913125038146973,1,0.0461367145180702,0.0461367145180702,[20],[-12.913125038146973]
136,giraffe_prompt1,Animals,animal,4,6,6,ok,exact,-10.663125038146973,-10.663125038146973,-10.663125038146973,1,0.0461367145180702,0.0461367145180702,[21],[-10.663125038146973]
138,gnu_prompt1,Animals,animal,4,2,2,ok,exact,-13.177460670471191,-13.177460670471191,-13.177460670471191,1,0.038924116641283,0.038924116641283,[17],[-13.177460670471191]
138,gnu_prompt1,Animals,animal,4,3,3,ok,exact,-13.427460670471191,-13.427460670471191,-13.427460670471191,1,0.038924116641283,0.038924116641283,[18],[-13.427460670471191]
138,gnu_prompt1,Animals,animal,4,4,4,ok,exact,-5.333710193634033,-5.333710193634033,-5.333710193634033,1,0.038924116641283,0.038924116641283,[19],[-5.333710193634033]
138,gnu_prompt1,Animals,animal,4,5,5,ok,exact,-13.005585670471191,-13.005585670471191,-13.005585670471191,1,0.038924116641283,0.038924116641283,[20],[-13.005585670471191]
138,gnu_prompt1,Animals,animal,4,6,6,ok,exact,-11.099335670471191,-11.099335670471191,-11.099335670471191,1,0.038924116641283,0.038924116641283,[21],[-11.099335670471191]
140,goat_prompt1,Animals,animal,4,2,2,ok,exact,-13.285847663879396,-13.285847663879396,-13.285847663879396,1,0.0325879864394664,0.0325879864394664,[17],[-13.285847663879395]
140,goat_prompt1,Animals,animal,4,3,3,ok,exact,-13.254597663879396,-13.254597663879396,-13.254597663879396,1,0.0325879864394664,0.0325879864394664,[18],[-13.254597663879395]
140,goat_prompt1,Animals,animal,4,4,4,ok,exact,-5.5045976638793945,-5.5045976638793945,-5.5045976638793945,1,0.0325879864394664,0.0325879864394664,[19],[-5.5045976638793945]
140,goat_prompt1,Animals,animal,4,5,5,ok,exact,-13.160847663879396,-13.160847663879396,-13.160847663879396,1,0.0325879864394664,0.0325879864394664,[20],[-13.160847663879395]
140,goat_prompt1,Animals,animal,4,6,6,ok,exact,-11.645222663879396,-11.645222663879396,-11.645222663879396,1,0.0325879864394664,0.0325879864394664,[21],[-11.645222663879395]
142,gray_wolf_prompt1,Animals,animal,4,2,2,ok,exact,-12.68967056274414,-12.68967056274414,-12.68967056274414,1,0.0177317261695861,0.0177317261695861,[17],[-12.68967056274414]
142,gray_wolf_prompt1,Animals,animal,4,3,3,ok,exact,-14.89279556274414,-14.89279556274414,-14.89279556274414,1,0.0177317261695861,0.0177317261695861,[18],[-14.89279556274414]
142,gray_wolf_prompt1,Animals,animal,4,4,4,ok,exact,-6.314670085906982,-6.314670085906982,-6.314670085906982,1,0.0177317261695861,0.0177317261695861,[19],[-6.314670085906982]
142,gray_wolf_prompt1,Animals,animal,4,5,5,ok,exact,-14.58029556274414,-14.58029556274414,-14.58029556274414,1,0.0177317261695861,0.0177317261695861,[20],[-14.58029556274414]
142,gray_wolf_prompt1,Animals,animal,4,6,6,ok,exact,-12.68967056274414,-12.68967056274414,-12.68967056274414,1,0.0177317261695861,0.0177317261695861,[21],[-12.68967056274414]
144,hare_prompt1,Animals,animal,4,2,2,ok,exact,-12.503739356994627,-12.503739356994627,-12.503739356994627,1,0.0291832610964775,0.0291832610964775,[17],[-12.503739356994629]
144,hare_prompt1,Animals,animal,4,3,3,ok,exact,-14.050614356994627,-14.050614356994627,-14.050614356994627,1,0.0291832610964775,0.0291832610964775,[18],[-14.050614356994629]
144,hare_prompt1,Animals,animal,4,4,4,ok,exact,-5.816238880157471,-5.816238880157471,-5.816238880157471,1,0.0291832610964775,0.0291832610964775,[19],[-5.816238880157471]
144,hare_prompt1,Animals,animal,4,5,5,ok,exact,-13.316239356994627,-13.316239356994627,-13.316239356994627,1,0.0291832610964775,0.0291832610964775,[20],[-13.316239356994629]
144,hare_prompt1,Animals,animal,4,6,6,ok,exact,-10.331864356994627,-10.331864356994627,-10.331864356994627,1,0.0291832610964775,0.0291832610964775,[21],[-10.331864356994629]
146,heron_prompt1,Animals,animal,2,0,0,ok,exact,-13.767165184020996,-13.767165184020996,-13.767165184020996,1,0.014382530003786,0.014382530003786,[15],[-13.767165184020996]
146,heron_prompt1,Animals,animal,2,1,1,ok,exact,-10.829665184020996,-10.829665184020996,-10.829665184020996,1,0.014382530003786,0.014382530003786,[16],[-10.829665184020996]
146,heron_prompt1,Animals,animal,2,2,2,ok,exact,-7.517165184020996,-7.517165184020996,-7.517165184020996,1,0.014382530003786,0.014382530003786,[17],[-7.517165184020996]
146,heron_prompt1,Animals,animal,2,3,3,ok,exact,-13.564040184020996,-13.564040184020996,-13.564040184020996,1,0.014382530003786,0.014382530003786,[18],[-13.564040184020996]
146,heron_prompt1,Animals,animal,2,4,4,ok,exact,-11.001540184020996,-11.001540184020996,-11.001540184020996,1,0.014382530003786,0.014382530003786,[19],[-11.001540184020996]
148,hippopotamus_prompt1,Animals,animal,4,2,2,ok,exact,-12.236604690551758,-12.236604690551758,-12.236604690551758,1,0.019453352317214,0.019453352317214,[17],[-12.236604690551758]
148,hippopotamus_prompt1,Animals,animal,4,3,3,ok,exact,-14.189729690551758,-14.189729690551758,-14.189729690551758,1,0.019453352317214,0.019453352317214,[18],[-14.189729690551758]
148,hippopotamus_prompt1,Animals,animal,4,4,4,ok,exact,-6.5491042137146,-6.5491042137146,-6.5491042137146,1,0.019453352317214,0.019453352317214,[19],[-6.5491042137146]
148,hippopotamus_prompt1,Animals,animal,4,5,5,ok,exact,-13.689729690551758,-13.689729690551758,-13.689729690551758,1,0.019453352317214,0.019453352317214,[20],[-13.689729690551758]
148,hippopotamus_prompt1,Animals,animal,4,6,6,ok,exact,-11.470979690551758,-11.470979690551758,-11.470979690551758,1,0.019453352317214,0.019453352317214,[21],[-11.470979690551758]
150,horse_prompt1,Animals,animal,4,2,2,ok,exact,-14.487832069396973,-14.487832069396973,-14.487832069396973,1,0.026903167366981506,0.026903167366981506,[17],[-14.487832069396973]
150,horse_prompt1,Animals,animal,4,3,3,ok,exact,-15.394082069396973,-15.394082069396973,-15.394082069396973,1,0.026903167366981506,0.026903167366981506,[18],[-15.394082069396973]
150,horse_prompt1,Animals,animal,4,4,4,ok,exact,-5.894082069396973,-5.894082069396973,-5.894082069396973,1,0.026903167366981506,0.026903167366981506,[19],[-5.894082069396973]
150,horse_prompt1,Animals,animal,4,5,5,ok,exact,-14.722207069396973,-14.722207069396973,-14.722207069396973,1,0.026903167366981506,0.026903167366981506,[20],[-14.722207069396973]
150,horse_prompt1,Animals,animal,4,6,6,ok,exact,-12.003457069396973,-12.003457069396973,-12.003457069396973,1,0.026903167366981506,0.026903167366981506,[21],[-12.003457069396973]
152,hyena_prompt1,Animals,animal,4,2,2,ok,exact,-11.83277416229248,-11.83277416229248,-11.83277416229248,1,0.03316089138388634,0.03316089138388634,[17],[-11.83277416229248]
152,hyena_prompt1,Animals,animal,4,3,3,ok,exact,-13.67652416229248,-13.67652416229248,-13.67652416229248,1,0.03316089138388634,0.03316089138388634,[18],[-13.67652416229248]
152,hyena_prompt1,Animals,animal,4,4,4,ok,exact,-5.504649639129639,-5.504649639129639,-5.504649639129639,1,0.03316089138388634,0.03316089138388634,[19],[-5.504649639129639]
152,hyena_prompt1,Animals,animal,4,5,5,ok,exact,-13.22339916229248,-13.22339916229248,-13.22339916229248,1,0.03316089138388634,0.03316089138388634,[20],[-13.22339916229248]
152,hyena_prompt1,Animals,animal,4,6,6,ok,exact,-11.06714916229248,-11.06714916229248,-11.06714916229248,1,0.03316089138388634,0.03316089138388634,[21],[-11.06714916229248]
154,ibex_prompt1,Animals,animal,4,2,2,ok,exact,-13.111898422241211,-13.111898422241211,-13.111898422241211,1,0.020497586578130722,0.020497586578130722,[17],[-13.111898422241211]
154,ibex_prompt1,Animals,animal,4,3,3,ok,exact,-13.799398422241211,-13.799398422241211,-13.799398422241211,1,0.020497586578130722,0.020497586578130722,[18],[-13.799398422241211]
154,ibex_prompt1,Animals,animal,4,4,4,ok,exact,-6.205648422241211,-6.205648422241211,-6.205648422241211,1,0.020497586578130722,0.020497586578130722,[19],[-6.205648422241211]
154,ibex_prompt1,Animals,animal,4,5,5,ok,exact,-13.533773422241211,-13.533773422241211,-13.533773422241211,1,0.020497586578130722,0.020497586578130722,[20],[-13.533773422241211]
154,ibex_prompt1,Animals,animal,4,6,6,ok,exact,-11.533773422241211,-11.533773422241211,-11.533773422241211,1,0.020497586578130722,0.020497586578130722,[21],[-11.533773422241211]
156,ibis_prompt1,Animals,animal,2,0,0,ok,exact,-14.470489501953125,-14.470489501953125,-14.470489501953125,1,0.015134397894144058,0.015134397894144058,[15],[-14.470489501953125]
156,ibis_prompt1,Animals,animal,2,1,1,ok,exact,-11.501739501953125,-11.501739501953125,-11.501739501953125,1,0.015134397894144058,0.015134397894144058,[16],[-11.501739501953125]
156,ibis_prompt1,Animals,animal,2,2,2,ok,exact,-8.454864501953125,-8.454864501953125,-8.454864501953125,1,0.015134397894144058,0.015134397894144058,[17],[-8.454864501953125]
156,ibis_prompt1,Animals,animal,2,3,3,ok,exact,-14.642364501953125,-14.642364501953125,-14.642364501953125,1,0.015134397894144058,0.015134397894144058,[18],[-14.642364501953125]
156,ibis_prompt1,Animals,animal,2,4,4,ok,exact,-12.814239501953125,-12.814239501953125,-12.814239501953125,1,0.015134397894144058,0.015134397894144058,[19],[-12.814239501953125]
158,impala_prompt1,Animals,animal,4,2,2,ok,exact,-12.740106582641602,-12.740106582641602,-12.740106582641602,1,0.04026320204138756,0.04026320204138756,[17],[-12.740106582641602]
158,impala_prompt1,Animals,animal,4,3,3,ok,exact,-13.365106582641602,-13.365106582641602,-13.365106582641602,1,0.04026320204138756,0.04026320204138756,[18],[-13.365106582641602]
158,impala_prompt1,Animals,animal,4,4,4,ok,exact,-5.302606582641602,-5.302606582641602,-5.302606582641602,1,0.04026320204138756,0.04026320204138756,[19],[-5.302606582641602]
158,impala_prompt1,Animals,animal,4,5,5,ok,exact,-13.099481582641602,-13.099481582641602,-13.099481582641602,1,0.04026320204138756,0.04026320204138756,[20],[-13.099481582641602]
158,impala_prompt1,Animals,animal,4,6,6,ok,exact,-10.036981582641602,-10.036981582641602,-10.036981582641602,1,0.04026320204138756,0.04026320204138756,[21],[-10.036981582641602]
160,indian_rhinoceros_prompt1,Animals,animal,4,2,2,ok,exact,-12.8944730758667,-12.8944730758667,-12.8944730758667,1,0.02881484106183052,0.02881484106183052,[17],[-12.8944730758667]
160,indian_rhinoceros_prompt1,Animals,animal,4,3,3,ok,exact,-14.0038480758667,-14.0038480758667,-14.0038480758667,1,0.02881484106183052,0.02881484106183052,[18],[-14.0038480758667]
160,indian_rhinoceros_prompt1,Animals,animal,4,4,4,ok,exact,-5.738223552703857,-5.738223552703857,-5.738223552703857,1,0.02881484106183052,0.02881484106183052,[19],[-5.738223552703857]
160,indian_rhinoceros_prompt1,Animals,animal,4,5,5,ok,exact,-12.1757230758667,-12.1757230758667,-12.1757230758667,1,0.02881484106183052,0.02881484106183052,[20],[-12.1757230758667]
160,indian_rhinoceros_prompt1,Animals,animal,4,6,6,ok,exact,-10.4725980758667,-10.4725980758667,-10.4725980758667,1,0.02881484106183052,0.02881484106183052,[21],[-10.4725980758667]
162,jackal_prompt1,Animals,animal,4,2,2,ok,exact,-12.783942222595215,-12.783942222595215,-12.783942222595215,1,0.021562309935688972,0.021562309935688972,[17],[-12.783942222595215]
162,jackal_prompt1,Animals,animal,4,3,3,ok,exact,-14.565192222595215,-14.565192222595215,-14.565192222595215,1,0.021562309935688972,0.021562309935688972,[18],[-14.565192222595215]
162,jackal_prompt1,Animals,animal,4,4,4,ok,exact,-6.112067222595215,-6.112067222595215,-6.112067222595215,1,0.021562309935688972,0.021562309935688972,[19],[-6.112067222595215]
162,jackal_prompt1,Animals,animal,4,5,5,ok,exact,-13.862067222595215,-13.862067222595215,-13.862067222595215,1,0.021562309935688972,0.021562309935688972,[20],[-13.862067222595215]
162,jackal_prompt1,Animals,animal,4,6,6,ok,exact,-12.143317222595215,-12.143317222595215,-12.143317222595215,1,0.021562309935688972,0.021562309935688972,[21],[-12.143317222595215]
164,jaguar_prompt1,Animals,animal,4,2,2,ok,exact,-12.160845756530762,-12.160845756530762,-12.160845756530762,1,0.03446188569068909,0.03446188569068909,[17],[-12.160845756530762]
164,jaguar_prompt1,Animals,animal,4,3,3,ok,exact,-14.285845756530762,-14.285845756530762,-14.285845756530762,1,0.03446188569068909,0.03446188569068909,[18],[-14.285845756530762]
164,jaguar_prompt1,Animals,animal,4,4,4,ok,exact,-5.582720756530762,-5.582720756530762,-5.582720756530762,1,0.03446188569068909,0.03446188569068909,[19],[-5.582720756530762]
164,jaguar_prompt1,Animals,animal,4,5,5,ok,exact,-12.738970756530762,-12.738970756530762,-12.738970756530762,1,0.03446188569068909,0.03446188569068909,[20],[-12.738970756530762]
164,jaguar_prompt1,Animals,animal,4,6,6,ok,exact,-10.957720756530762,-10.957720756530762,-10.957720756530762,1,0.03446188569068909,0.03446188569068909,[21],[-10.957720756530762]
166,kudu_prompt1,Animals,animal,4,2,2,ok,exact,-12.83365249633789,-12.83365249633789,-12.83365249633789,1,0.038299765437841415,0.038299765437841415,[17],[-12.83365249633789]
166,kudu_prompt1,Animals,animal,4,3,3,ok,exact,-13.52115249633789,-13.52115249633789,-13.52115249633789,1,0.038299765437841415,0.038299765437841415,[18],[-13.52115249633789]
166,kudu_prompt1,Animals,animal,4,4,4,ok,exact,-5.318027496337891,-5.318027496337891,-5.318027496337891,1,0.038299765437841415,0.038299765437841415,[19],[-5.318027496337891]
166,kudu_prompt1,Animals,animal,4,5,5,ok,exact,-12.77115249633789,-12.77115249633789,-12.77115249633789,1,0.038299765437841415,0.038299765437841415,[20],[-12.77115249633789]
166,kudu_prompt1,Animals,animal,4,6,6,ok,exact,-10.70865249633789,-10.70865249633789,-10.70865249633789,1,0.038299765437841415,0.038299765437841415,[21],[-10.70865249633789]
168,lapwing_prompt1,Animals,animal,2,0,0,ok,exact,-14.610795974731445,-14.610795974731445,-14.610795974731445,1,0.012790839187800884,0.012790839187800884,[15],[-14.610795974731445]
168,lapwing_prompt1,Animals,animal,2,1,1,ok,exact,-11.548295974731445,-11.548295974731445,-11.548295974731445,1,0.012790839187800884,0.012790839187800884,[16],[-11.548295974731445]
168,lapwing_prompt1,Animals,animal,2,2,2,ok,exact,-8.438920974731445,-8.438920974731445,-8.438920974731445,1,0.012790839187800884,0.012790839187800884,[17],[-8.438920974731445]
168,lapwing_prompt1,Animals,animal,2,3,3,ok,exact,-14.735795974731445,-14.735795974731445,-14.735795974731445,1,0.012790839187800884,0.012790839187800884,[18],[-14.735795974731445]
168,lapwing_prompt1,Animals,animal,2,4,4,ok,exact,-13.032670974731445,-13.032670974731445,-13.032670974731445,1,0.012790839187800884,0.012790839187800884,[19],[-13.032670974731445]
170,leopard_prompt1,Animals,animal,4,2,2,ok,exact,-12.472715377807617,-12.472715377807617,-12.472715377807617,1,0.03051857277750969,0.03051857277750969,[17],[-12.472715377807617]
170,leopard_prompt1,Animals,animal,4,3,3,ok,exact,-14.738340377807617,-14.738340377807617,-14.738340377807617,1,0.03051857277750969,0.03051857277750969,[18],[-14.738340377807617]
170,leopard_prompt1,Animals,animal,4,4,4,ok,exact,-5.738339900970459,-5.738339900970459,-5.738339900970459,1,0.03051857277750969,0.03051857277750969,[19],[-5.738339900970459]
170,leopard_prompt1,Animals,animal,4,5,5,ok,exact,-13.332090377807617,-13.332090377807617,-13.332090377807617,1,0.03051857277750969,0.03051857277750969,[20],[-13.332090377807617]
170,leopard_prompt1,Animals,animal,4,6,6,ok,exact,-11.394590377807617,-11.394590377807617,-11.394590377807617,1,0.03051857277750969,0.03051857277750969,[21],[-11.394590377807617]
172,lion_prompt1,Animals,animal,4,2,2,ok,exact,-13.409337997436523,-13.409337997436523,-13.409337997436523,1,0.025114597752690315,0.025114597752690315,[17],[-13.409337997436523]
172,lion_prompt1,Animals,animal,4,3,3,ok,exact,-14.190587997436523,-14.190587997436523,-14.190587997436523,1,0.025114597752690315,0.025114597752690315,[18],[-14.190587997436523]
172,lion_prompt1,Animals,animal,4,4,4,ok,exact,-6.065588474273682,-6.065588474273682,-6.065588474273682,1,0.025114597752690315,0.025114597752690315,[19],[-6.065588474273682]
172,lion_prompt1,Animals,animal,4,5,5,ok,exact,-13.424962997436523,-13.424962997436523,-13.424962997436523,1,0.025114597752690315,0.025114597752690315,[20],[-13.424962997436523]
172,lion_prompt1,Animals,animal,4,6,6,ok,exact,-12.018712997436523,-12.018712997436523,-12.018712997436523,1,0.025114597752690315,0.025114597752690315,[21],[-12.018712997436523]
174,llama_prompt1,Animals,animal,4,2,2,ok,exact,-13.236520767211914,-13.236520767211914,-13.236520767211914,1,0.018535921350121498,0.018535921350121498,[17],[-13.236520767211914]
174,llama_prompt1,Animals,animal,4,3,3,ok,exact,-14.533395767211914,-14.533395767211914,-14.533395767211914,1,0.018535921350121498,0.018535921350121498,[18],[-14.533395767211914]
174,llama_prompt1,Animals,animal,4,4,4,ok,exact,-6.455270767211914,-6.455270767211914,-6.455270767211914,1,0.018535921350121498,0.018535921350121498,[19],[-6.455270767211914]
174,llama_prompt1,Animals,animal,4,5,5,ok,exact,-13.814645767211914,-13.814645767211914,-13.814645767211914,1,0.018535921350121498,0.018535921350121498,[20],[-13.814645767211914]
174,llama_prompt1,Animals,animal,4,6,6,ok,exact,-12.377145767211914,-12.377145767211914,-12.377145767211914,1,0.018535921350121498,0.018535921350121498,[21],[-12.377145767211914]
176,lynx_prompt1,Animals,animal,4,2,2,ok,exact,-12.065800666809082,-12.065800666809082,-12.065800666809082,1,0.026397142559289932,0.026397142559289932,[17],[-12.065800666809082]
176,lynx_prompt1,Animals,animal,4,3,3,ok,exact,-14.518925666809082,-14.518925666809082,-14.518925666809082,1,0.026397142559289932,0.026397142559289932,[18],[-14.518925666809082]
176,lynx_prompt1,Animals,animal,4,4,4,ok,exact,-5.956425189971924,-5.956425189971924,-5.956425189971924,1,0.026397142559289932,0.026397142559289932,[19],[-5.956425189971924]
176,lynx_prompt1,Animals,animal,4,5,5,ok,exact,-13.018925666809082,-13.018925666809082,-13.018925666809082,1,0.026397142559289932,0.026397142559289932,[20],[-13.018925666809082]
