idx,ID,topic,sub_topic,ground_truth_num,run_mode,fallback_used,original_error_before_fallback,image_resize_applied,max_image_side,original_image_width,original_image_height,processed_image_width,processed_image_height,input_ids_shape,pixel_values_shape,num_image_crops,candidate,candidate_str,status,span_mode,seq_logprob,avg_logprob,char_logprob,entropy_step1,entropy_mean,n_tokens,candidate_token_ids,token_logprobs
176,lynx_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,680,448,297,"(1, 1875)","(1, 3, 3, 384, 384)",3,6,6,ok,exact,-7.302423477172852,-7.302423477172852,-7.302423477172852,0.7127416133880615,0.7127416133880615,1,[21],[-7.302423477172852]
178,maned_wolf_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,680,448,297,"(1, 1875)","(1, 3, 3, 384, 384)",3,2,2,ok,exact,-5.883619785308838,-5.883619785308838,-5.883619785308838,0.23748405277729034,0.23748405277729034,1,[17],[-5.883619785308838]
178,maned_wolf_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,680,448,297,"(1, 1875)","(1, 3, 3, 384, 384)",3,3,3,ok,exact,-7.617994785308838,-7.617994785308838,-7.617994785308838,0.23748405277729034,0.23748405277729034,1,[18],[-7.617994785308838]
178,maned_wolf_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,680,448,297,"(1, 1875)","(1, 3, 3, 384, 384)",3,4,4,ok,exact,-0.055494967848062515,-0.055494967848062515,-0.055494967848062515,0.23748405277729034,0.23748405277729034,1,[19],[-0.055494967848062515]
178,maned_wolf_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,680,448,297,"(1, 1875)","(1, 3, 3, 384, 384)",3,5,5,ok,exact,-8.321120262145996,-8.321120262145996,-8.321120262145996,0.23748405277729034,0.23748405277729034,1,[20],[-8.321120262145996]
178,maned_wolf_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,680,448,297,"(1, 1875)","(1, 3, 3, 384, 384)",3,6,6,ok,exact,-7.875807285308838,-7.875807285308838,-7.875807285308838,0.23748405277729034,0.23748405277729034,1,[21],[-7.875807285308838]
180,maserati_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,765,448,334,"(1, 1772)","(1, 3, 3, 384, 384)",3,1,1,ok,exact,-4.406996726989746,-4.406996726989746,-4.406996726989746,1.5183848142623901,1.5183848142623901,1,[16],[-4.406996726989746]
180,maserati_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,765,448,334,"(1, 1772)","(1, 3, 3, 384, 384)",3,2,2,ok,exact,-2.344496726989746,-2.344496726989746,-2.344496726989746,1.5183848142623901,1.5183848142623901,1,[17],[-2.344496726989746]
180,maserati_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,765,448,334,"(1, 1772)","(1, 3, 3, 384, 384)",3,3,3,ok,exact,-1.6882468461990356,-1.6882468461990356,-1.6882468461990356,1.5183848142623901,1.5183848142623901,1,[18],[-1.6882468461990356]
180,maserati_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,765,448,334,"(1, 1772)","(1, 3, 3, 384, 384)",3,4,4,ok,exact,-0.8913718461990356,-0.8913718461990356,-0.8913718461990356,1.5183848142623901,1.5183848142623901,1,[19],[-0.8913718461990356]
180,maserati_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,765,448,334,"(1, 1772)","(1, 3, 3, 384, 384)",3,5,5,ok,exact,-5.235121726989746,-5.235121726989746,-5.235121726989746,1.5183848142623901,1.5183848142623901,1,[20],[-5.235121726989746]
182,maserati_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:13,True,448.0,1380,908,447,294,"(1, 1934)","(1, 3, 3, 384, 384)",3,1,1,ok,exact,-4.1888813972473145,-4.1888813972473145,-4.1888813972473145,1.5034360885620117,1.5034360885620117,1,[16],[-4.1888813972473145]
182,maserati_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:13,True,448.0,1380,908,447,294,"(1, 1934)","(1, 3, 3, 384, 384)",3,2,2,ok,exact,-3.1107566356658936,-3.1107566356658936,-3.1107566356658936,1.5034360885620117,1.5034360885620117,1,[17],[-3.1107566356658936]
182,maserati_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:13,True,448.0,1380,908,447,294,"(1, 1934)","(1, 3, 3, 384, 384)",3,3,3,ok,exact,-0.8920065760612488,-0.8920065760612488,-0.8920065760612488,1.5034360885620117,1.5034360885620117,1,[18],[-0.8920065760612488]
182,maserati_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:13,True,448.0,1380,908,447,294,"(1, 1934)","(1, 3, 3, 384, 384)",3,4,4,ok,exact,-1.1420066356658936,-1.1420066356658936,-1.1420066356658936,1.5034360885620117,1.5034360885620117,1,[19],[-1.1420066356658936]
182,maserati_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:13,True,448.0,1380,908,447,294,"(1, 1934)","(1, 3, 3, 384, 384)",3,5,5,ok,exact,-4.4076313972473145,-4.4076313972473145,-4.4076313972473145,1.5034360885620117,1.5034360885620117,1,[20],[-4.4076313972473145]
184,maserati_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,680,448,297,"(1, 1880)","(1, 3, 3, 384, 384)",3,1,1,ok,exact,-3.9791622161865234,-3.9791622161865234,-3.9791622161865234,1.336215853691101,1.336215853691101,1,[16],[-3.9791622161865234]
184,maserati_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,680,448,297,"(1, 1880)","(1, 3, 3, 384, 384)",3,2,2,ok,exact,-4.244787216186523,-4.244787216186523,-4.244787216186523,1.336215853691101,1.336215853691101,1,[17],[-4.244787216186523]
184,maserati_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,680,448,297,"(1, 1880)","(1, 3, 3, 384, 384)",3,3,3,ok,exact,-2.6041622161865234,-2.6041622161865234,-2.6041622161865234,1.336215853691101,1.336215853691101,1,[18],[-2.6041622161865234]
184,maserati_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,680,448,297,"(1, 1880)","(1, 3, 3, 384, 384)",3,4,4,ok,exact,-1.026037335395813,-1.026037335395813,-1.026037335395813,1.336215853691101,1.336215853691101,1,[19],[-1.026037335395813]
184,maserati_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,680,448,297,"(1, 1880)","(1, 3, 3, 384, 384)",3,5,5,ok,exact,-4.541662216186523,-4.541662216186523,-4.541662216186523,1.336215853691101,1.336215853691101,1,[20],[-4.541662216186523]
186,maserati_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:13,True,448.0,1268,834,448,294,"(1, 1934)","(1, 3, 3, 384, 384)",3,1,1,ok,exact,-4.443143844604492,-4.443143844604492,-4.443143844604492,1.294714093208313,1.294714093208313,1,[16],[-4.443143844604492]
186,maserati_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:13,True,448.0,1268,834,448,294,"(1, 1934)","(1, 3, 3, 384, 384)",3,2,2,ok,exact,-3.9118940830230713,-3.9118940830230713,-3.9118940830230713,1.294714093208313,1.294714093208313,1,[17],[-3.9118940830230713]
186,maserati_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:13,True,448.0,1268,834,448,294,"(1, 1934)","(1, 3, 3, 384, 384)",3,3,3,ok,exact,-1.8962690830230713,-1.8962690830230713,-1.8962690830230713,1.294714093208313,1.294714093208313,1,[18],[-1.8962690830230713]
186,maserati_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:13,True,448.0,1268,834,448,294,"(1, 1934)","(1, 3, 3, 384, 384)",3,4,4,ok,exact,-0.5837690234184265,-0.5837690234184265,-0.5837690234184265,1.294714093208313,1.294714093208313,1,[19],[-0.5837690234184265]
186,maserati_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:13,True,448.0,1268,834,448,294,"(1, 1934)","(1, 3, 3, 384, 384)",3,5,5,ok,exact,-4.786893844604492,-4.786893844604492,-4.786893844604492,1.294714093208313,1.294714093208313,1,[20],[-4.786893844604492]
188,maserati_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,678,448,296,"(1, 1880)","(1, 3, 3, 384, 384)",3,1,1,ok,exact,-4.536239147186279,-4.536239147186279,-4.536239147186279,1.0933579206466675,1.0933579206466675,1,[16],[-4.536239147186279]
188,maserati_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,678,448,296,"(1, 1880)","(1, 3, 3, 384, 384)",3,2,2,ok,exact,-3.8487391471862793,-3.8487391471862793,-3.8487391471862793,1.0933579206466675,1.0933579206466675,1,[17],[-3.8487391471862793]
188,maserati_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,678,448,296,"(1, 1880)","(1, 3, 3, 384, 384)",3,3,3,ok,exact,-3.2862391471862793,-3.2862391471862793,-3.2862391471862793,1.0933579206466675,1.0933579206466675,1,[18],[-3.2862391471862793]
188,maserati_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,678,448,296,"(1, 1880)","(1, 3, 3, 384, 384)",3,4,4,ok,exact,-1.2237392663955688,-1.2237392663955688,-1.2237392663955688,1.0933579206466675,1.0933579206466675,1,[19],[-1.2237392663955688]
188,maserati_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,678,448,296,"(1, 1880)","(1, 3, 3, 384, 384)",3,5,5,ok,exact,-5.864364147186279,-5.864364147186279,-5.864364147186279,1.0933579206466675,1.0933579206466675,1,[20],[-5.864364147186279]
190,maserati_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,765,448,334,"(1, 1772)","(1, 3, 3, 384, 384)",3,1,1,ok,exact,-3.4825665950775146,-3.4825665950775146,-3.4825665950775146,1.47786545753479,1.47786545753479,1,[16],[-3.4825665950775146]
190,maserati_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,765,448,334,"(1, 1772)","(1, 3, 3, 384, 384)",3,2,2,ok,exact,-2.9200665950775146,-2.9200665950775146,-2.9200665950775146,1.47786545753479,1.47786545753479,1,[17],[-2.9200665950775146]
190,maserati_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,765,448,334,"(1, 1772)","(1, 3, 3, 384, 384)",3,3,3,ok,exact,-2.3575665950775146,-2.3575665950775146,-2.3575665950775146,1.47786545753479,1.47786545753479,1,[18],[-2.3575665950775146]
190,maserati_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,765,448,334,"(1, 1772)","(1, 3, 3, 384, 384)",3,4,4,ok,exact,-0.7794415950775146,-0.7794415950775146,-0.7794415950775146,1.47786545753479,1.47786545753479,1,[19],[-0.7794415950775146]
190,maserati_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,765,448,334,"(1, 1772)","(1, 3, 3, 384, 384)",3,5,5,ok,exact,-4.232566833496094,-4.232566833496094,-4.232566833496094,1.47786545753479,1.47786545753479,1,[20],[-4.232566833496094]
192,maserati_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:9,True,448.0,1424,706,448,222,"(1, 2258)","(1, 3, 3, 384, 384)",3,1,1,ok,exact,-5.865575790405273,-5.865575790405273,-5.865575790405273,0.7319677472114563,0.7319677472114563,1,[16],[-5.865575790405273]
192,maserati_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:9,True,448.0,1424,706,448,222,"(1, 2258)","(1, 3, 3, 384, 384)",3,2,2,ok,exact,-4.162450790405273,-4.162450790405273,-4.162450790405273,0.7319677472114563,0.7319677472114563,1,[17],[-4.162450790405273]
192,maserati_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:9,True,448.0,1424,706,448,222,"(1, 2258)","(1, 3, 3, 384, 384)",3,3,3,ok,exact,-2.9280755519866943,-2.9280755519866943,-2.9280755519866943,0.7319677472114563,0.7319677472114563,1,[18],[-2.9280755519866943]
192,maserati_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:9,True,448.0,1424,706,448,222,"(1, 2258)","(1, 3, 3, 384, 384)",3,4,4,ok,exact,-2.4905755519866943,-2.4905755519866943,-2.4905755519866943,0.7319677472114563,0.7319677472114563,1,[19],[-2.4905755519866943]
192,maserati_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:9,True,448.0,1424,706,448,222,"(1, 2258)","(1, 3, 3, 384, 384)",3,5,5,ok,exact,-5.834325790405273,-5.834325790405273,-5.834325790405273,0.7319677472114563,0.7319677472114563,1,[20],[-5.834325790405273]
194,maserati_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,672,448,294,"(1, 1934)","(1, 3, 3, 384, 384)",3,1,1,ok,exact,-3.9865593910217285,-3.9865593910217285,-3.9865593910217285,1.2915948629379272,1.2915948629379272,1,[16],[-3.9865593910217285]
194,maserati_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,672,448,294,"(1, 1934)","(1, 3, 3, 384, 384)",3,2,2,ok,exact,-4.1740593910217285,-4.1740593910217285,-4.1740593910217285,1.2915948629379272,1.2915948629379272,1,[17],[-4.1740593910217285]
194,maserati_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,672,448,294,"(1, 1934)","(1, 3, 3, 384, 384)",3,3,3,ok,exact,-3.1428093910217285,-3.1428093910217285,-3.1428093910217285,1.2915948629379272,1.2915948629379272,1,[18],[-3.1428093910217285]
194,maserati_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,672,448,294,"(1, 1934)","(1, 3, 3, 384, 384)",3,4,4,ok,exact,-1.3771843910217285,-1.3771843910217285,-1.3771843910217285,1.2915948629379272,1.2915948629379272,1,[19],[-1.3771843910217285]
194,maserati_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,672,448,294,"(1, 1934)","(1, 3, 3, 384, 384)",3,5,5,ok,exact,-4.5021843910217285,-4.5021843910217285,-4.5021843910217285,1.2915948629379272,1.2915948629379272,1,[20],[-4.5021843910217285]
196,maserati_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,764,448,334,"(1, 1772)","(1, 3, 3, 384, 384)",3,1,1,ok,exact,-4.266804218292236,-4.266804218292236,-4.266804218292236,1.4637914896011353,1.4637914896011353,1,[16],[-4.266804218292236]
196,maserati_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,764,448,334,"(1, 1772)","(1, 3, 3, 384, 384)",3,2,2,ok,exact,-3.5636789798736572,-3.5636789798736572,-3.5636789798736572,1.4637914896011353,1.4637914896011353,1,[17],[-3.5636789798736572]
196,maserati_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,764,448,334,"(1, 1772)","(1, 3, 3, 384, 384)",3,3,3,ok,exact,-1.7043039798736572,-1.7043039798736572,-1.7043039798736572,1.4637914896011353,1.4637914896011353,1,[18],[-1.7043039798736572]
196,maserati_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,764,448,334,"(1, 1772)","(1, 3, 3, 384, 384)",3,4,4,ok,exact,-0.969929039478302,-0.969929039478302,-0.969929039478302,1.4637914896011353,1.4637914896011353,1,[19],[-0.969929039478302]
196,maserati_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,764,448,334,"(1, 1772)","(1, 3, 3, 384, 384)",3,5,5,ok,exact,-4.829304218292236,-4.829304218292236,-4.829304218292236,1.4637914896011353,1.4637914896011353,1,[20],[-4.829304218292236]
198,maserati_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,679,448,297,"(1, 1880)","(1, 3, 3, 384, 384)",3,1,1,ok,exact,-5.424887180328369,-5.424887180328369,-5.424887180328369,0.9249746799468994,0.9249746799468994,1,[16],[-5.424887180328369]
198,maserati_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,679,448,297,"(1, 1880)","(1, 3, 3, 384, 384)",3,2,2,ok,exact,-5.315512180328369,-5.315512180328369,-5.315512180328369,0.9249746799468994,0.9249746799468994,1,[17],[-5.315512180328369]
198,maserati_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,679,448,297,"(1, 1880)","(1, 3, 3, 384, 384)",3,3,3,ok,exact,-3.0342624187469482,-3.0342624187469482,-3.0342624187469482,0.9249746799468994,0.9249746799468994,1,[18],[-3.0342624187469482]
198,maserati_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,679,448,297,"(1, 1880)","(1, 3, 3, 384, 384)",3,4,4,ok,exact,-1.8155124187469482,-1.8155124187469482,-1.8155124187469482,0.9249746799468994,0.9249746799468994,1,[19],[-1.8155124187469482]
198,maserati_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,679,448,297,"(1, 1880)","(1, 3, 3, 384, 384)",3,5,5,ok,exact,-5.190512180328369,-5.190512180328369,-5.190512180328369,0.9249746799468994,0.9249746799468994,1,[20],[-5.190512180328369]
200,maserati_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:13,True,448.0,1530,1020,448,298,"(1, 1880)","(1, 3, 3, 384, 384)",3,1,1,ok,exact,-5.676395416259766,-5.676395416259766,-5.676395416259766,0.8630350828170776,0.8630350828170776,1,[16],[-5.676395416259766]
200,maserati_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:13,True,448.0,1530,1020,448,298,"(1, 1880)","(1, 3, 3, 384, 384)",3,2,2,ok,exact,-3.3170206546783447,-3.3170206546783447,-3.3170206546783447,0.8630350828170776,0.8630350828170776,1,[17],[-3.3170206546783447]
200,maserati_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:13,True,448.0,1530,1020,448,298,"(1, 1880)","(1, 3, 3, 384, 384)",3,3,3,ok,exact,-3.0045206546783447,-3.0045206546783447,-3.0045206546783447,0.8630350828170776,0.8630350828170776,1,[18],[-3.0045206546783447]
200,maserati_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:13,True,448.0,1530,1020,448,298,"(1, 1880)","(1, 3, 3, 384, 384)",3,4,4,ok,exact,-2.1607706546783447,-2.1607706546783447,-2.1607706546783447,0.8630350828170776,0.8630350828170776,1,[19],[-2.1607706546783447]
200,maserati_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:13,True,448.0,1530,1020,448,298,"(1, 1880)","(1, 3, 3, 384, 384)",3,5,5,ok,exact,-5.488895416259766,-5.488895416259766,-5.488895416259766,0.8630350828170776,0.8630350828170776,1,[20],[-5.488895416259766]
202,maserati_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:16,True,448.0,1626,1074,448,295,"(1, 1934)","(1, 3, 3, 384, 384)",3,1,1,ok,exact,-5.249683380126953,-5.249683380126953,-5.249683380126953,0.9887656569480896,0.9887656569480896,1,[16],[-5.249683380126953]
202,maserati_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:16,True,448.0,1626,1074,448,295,"(1, 1934)","(1, 3, 3, 384, 384)",3,2,2,ok,exact,-4.530933380126953,-4.530933380126953,-4.530933380126953,0.9887656569480896,0.9887656569480896,1,[17],[-4.530933380126953]
202,maserati_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:16,True,448.0,1626,1074,448,295,"(1, 1934)","(1, 3, 3, 384, 384)",3,3,3,ok,exact,-0.3746834695339203,-0.3746834695339203,-0.3746834695339203,0.9887656569480896,0.9887656569480896,1,[18],[-0.3746834695339203]
202,maserati_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:16,True,448.0,1626,1074,448,295,"(1, 1934)","(1, 3, 3, 384, 384)",3,4,4,ok,exact,-2.718433380126953,-2.718433380126953,-2.718433380126953,0.9887656569480896,0.9887656569480896,1,[19],[-2.718433380126953]
202,maserati_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:16,True,448.0,1626,1074,448,295,"(1, 1934)","(1, 3, 3, 384, 384)",3,5,5,ok,exact,-5.819995880126953,-5.819995880126953,-5.819995880126953,0.9887656569480896,0.9887656569480896,1,[20],[-5.819995880126953]
204,maserati_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,764,448,334,"(1, 1772)","(1, 3, 3, 384, 384)",3,1,1,ok,exact,-3.566884756088257,-3.566884756088257,-3.566884756088257,1.3628697395324707,1.3628697395324707,1,[16],[-3.566884756088257]
204,maserati_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,764,448,334,"(1, 1772)","(1, 3, 3, 384, 384)",3,2,2,ok,exact,-4.379384994506836,-4.379384994506836,-4.379384994506836,1.3628697395324707,1.3628697395324707,1,[17],[-4.379384994506836]
204,maserati_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,764,448,334,"(1, 1772)","(1, 3, 3, 384, 384)",3,3,3,ok,exact,-2.738759756088257,-2.738759756088257,-2.738759756088257,1.3628697395324707,1.3628697395324707,1,[18],[-2.738759756088257]
204,maserati_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,764,448,334,"(1, 1772)","(1, 3, 3, 384, 384)",3,4,4,ok,exact,-1.1137597560882568,-1.1137597560882568,-1.1137597560882568,1.3628697395324707,1.3628697395324707,1,[19],[-1.1137597560882568]
204,maserati_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,764,448,334,"(1, 1772)","(1, 3, 3, 384, 384)",3,5,5,ok,exact,-4.848134994506836,-4.848134994506836,-4.848134994506836,1.3628697395324707,1.3628697395324707,1,[20],[-4.848134994506836]
206,maserati_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:13,True,448.0,1290,852,448,295,"(1, 1934)","(1, 3, 3, 384, 384)",3,1,1,ok,exact,-4.499680519104004,-4.499680519104004,-4.499680519104004,1.5177772045135498,1.5177772045135498,1,[16],[-4.499680519104004]
206,maserati_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:13,True,448.0,1290,852,448,295,"(1, 1934)","(1, 3, 3, 384, 384)",3,2,2,ok,exact,-3.015305519104004,-3.015305519104004,-3.015305519104004,1.5177772045135498,1.5177772045135498,1,[17],[-3.015305519104004]
206,maserati_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:13,True,448.0,1290,852,448,295,"(1, 1934)","(1, 3, 3, 384, 384)",3,3,3,ok,exact,-1.562180519104004,-1.562180519104004,-1.562180519104004,1.5177772045135498,1.5177772045135498,1,[18],[-1.562180519104004]
206,maserati_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:13,True,448.0,1290,852,448,295,"(1, 1934)","(1, 3, 3, 384, 384)",3,4,4,ok,exact,-0.9371805191040039,-0.9371805191040039,-0.9371805191040039,1.5177772045135498,1.5177772045135498,1,[19],[-0.9371805191040039]
206,maserati_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:13,True,448.0,1290,852,448,295,"(1, 1934)","(1, 3, 3, 384, 384)",3,5,5,ok,exact,-4.718430519104004,-4.718430519104004,-4.718430519104004,1.5177772045135498,1.5177772045135498,1,[20],[-4.718430519104004]
208,maserati_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,718,448,314,"(1, 1826)","(1, 3, 3, 384, 384)",3,1,1,ok,exact,-5.178928375244141,-5.178928375244141,-5.178928375244141,1.1948541402816772,1.1948541402816772,1,[16],[-5.178928375244141]
208,maserati_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,718,448,314,"(1, 1826)","(1, 3, 3, 384, 384)",3,2,2,ok,exact,-5.085178375244141,-5.085178375244141,-5.085178375244141,1.1948541402816772,1.1948541402816772,1,[17],[-5.085178375244141]
208,maserati_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,718,448,314,"(1, 1826)","(1, 3, 3, 384, 384)",3,3,3,ok,exact,-2.5383031368255615,-2.5383031368255615,-2.5383031368255615,1.1948541402816772,1.1948541402816772,1,[18],[-2.5383031368255615]
208,maserati_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,718,448,314,"(1, 1826)","(1, 3, 3, 384, 384)",3,4,4,ok,exact,-1.1476781368255615,-1.1476781368255615,-1.1476781368255615,1.1948541402816772,1.1948541402816772,1,[19],[-1.1476781368255615]
208,maserati_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,718,448,314,"(1, 1826)","(1, 3, 3, 384, 384)",3,5,5,ok,exact,-5.210178375244141,-5.210178375244141,-5.210178375244141,1.1948541402816772,1.1948541402816772,1,[20],[-5.210178375244141]
210,mercedes_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:10,True,448.0,878,1024,384,448,"(1, 1671)","(1, 3, 3, 384, 384)",3,1,1,ok,exact,-5.073818206787109,-5.073818206787109,-5.073818206787109,1.1169084310531616,1.1169084310531616,1,[16],[-5.073818206787109]
210,mercedes_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:10,True,448.0,878,1024,384,448,"(1, 1671)","(1, 3, 3, 384, 384)",3,2,2,ok,exact,-5.605068206787109,-5.605068206787109,-5.605068206787109,1.1169084310531616,1.1169084310531616,1,[17],[-5.605068206787109]
210,mercedes_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:10,True,448.0,878,1024,384,448,"(1, 1671)","(1, 3, 3, 384, 384)",3,3,3,ok,exact,-1.4956932067871094,-1.4956932067871094,-1.4956932067871094,1.1169084310531616,1.1169084310531616,1,[18],[-1.4956932067871094]
210,mercedes_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:10,True,448.0,878,1024,384,448,"(1, 1671)","(1, 3, 3, 384, 384)",3,4,4,ok,exact,-3.4800682067871094,-3.4800682067871094,-3.4800682067871094,1.1169084310531616,1.1169084310531616,1,[19],[-3.4800682067871094]
210,mercedes_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:10,True,448.0,878,1024,384,448,"(1, 1671)","(1, 3, 3, 384, 384)",3,5,5,ok,exact,-2.5738182067871094,-2.5738182067871094,-2.5738182067871094,1.1169084310531616,1.1169084310531616,1,[20],[-2.5738182067871094]
212,mercedes_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:10,True,448.0,1024,1024,448,448,"(1, 3745)","(1, 5, 3, 384, 384)",5,1,1,ok,exact,-6.469951152801514,-6.469951152801514,-6.469951152801514,0.8707827925682068,0.8707827925682068,1,[16],[-6.469951152801514]
212,mercedes_prompt1,Logos,cars,3,resized_fallback,True,too_many_image_crops_original:10,True,448.0,1024,1024,448,448,"(1, 3745)","(1, 5, 3, 384, 384)",5,2,2,ok,exact,-6.180888652801514,-6.180888652801514,-6.180888652801514,0.8707827925682068,0.8707827925682068,1,[17],[-6.180888652801514]
