idx,ID,topic,sub_topic,ground_truth_num,candidate,candidate_str,status,span_mode,seq_logprob,avg_logprob,char_logprob,entropy_step1,entropy_mean,n_tokens,candidate_token_ids,token_logprobs
116,domestic_dog_prompt1,Animals,animal,4,5,5,ok,exact,-17.806060791015625,-17.806060791015625,-17.806060791015625,0.012503530830144882,0.012503530830144882,1,[20],[-17.806060791015625]
116,domestic_dog_prompt1,Animals,animal,4,6,6,ok,exact,-16.563873291015625,-16.563873291015625,-16.563873291015625,0.012503530830144882,0.012503530830144882,1,[21],[-16.563873291015625]
118,donkey_prompt1,Animals,animal,4,2,2,ok,exact,-19.44643211364746,-19.44643211364746,-19.44643211364746,0.010303798131644726,0.010303798131644726,1,[17],[-19.44643211364746]
118,donkey_prompt1,Animals,animal,4,3,3,ok,exact,-16.32924461364746,-16.32924461364746,-16.32924461364746,0.010303798131644726,0.010303798131644726,1,[18],[-16.32924461364746]
118,donkey_prompt1,Animals,animal,4,4,4,ok,exact,-8.391744613647461,-8.391744613647461,-8.391744613647461,0.010303798131644726,0.010303798131644726,1,[19],[-8.391744613647461]
118,donkey_prompt1,Animals,animal,4,5,5,ok,exact,-19.30580711364746,-19.30580711364746,-19.30580711364746,0.010303798131644726,0.010303798131644726,1,[20],[-19.30580711364746]
118,donkey_prompt1,Animals,animal,4,6,6,ok,exact,-17.71205711364746,-17.71205711364746,-17.71205711364746,0.010303798131644726,0.010303798131644726,1,[21],[-17.71205711364746]
120,dromedary_camel_prompt1,Animals,animal,4,2,2,ok,exact,-18.1495361328125,-18.1495361328125,-18.1495361328125,0.010504966601729393,0.010504966601729393,1,[17],[-18.1495361328125]
120,dromedary_camel_prompt1,Animals,animal,4,3,3,ok,exact,-16.8839111328125,-16.8839111328125,-16.8839111328125,0.010504966601729393,0.010504966601729393,1,[18],[-16.8839111328125]
120,dromedary_camel_prompt1,Animals,animal,4,4,4,ok,exact,-8.8760986328125,-8.8760986328125,-8.8760986328125,0.010504966601729393,0.010504966601729393,1,[19],[-8.8760986328125]
120,dromedary_camel_prompt1,Animals,animal,4,5,5,ok,exact,-18.4776611328125,-18.4776611328125,-18.4776611328125,0.010504966601729393,0.010504966601729393,1,[20],[-18.4776611328125]
120,dromedary_camel_prompt1,Animals,animal,4,6,6,ok,exact,-17.5401611328125,-17.5401611328125,-17.5401611328125,0.010504966601729393,0.010504966601729393,1,[21],[-17.5401611328125]
122,duck_prompt1,Animals,animal,2,0,0,ok,exact,-16.360910415649414,-16.360910415649414,-16.360910415649414,0.0142362080514431,0.0142362080514431,1,[15],[-16.360910415649414]
122,duck_prompt1,Animals,animal,2,1,1,ok,exact,-15.58747386932373,-15.58747386932373,-15.58747386932373,0.0142362080514431,0.0142362080514431,1,[16],[-15.58747386932373]
122,duck_prompt1,Animals,animal,2,2,2,ok,exact,-7.2984113693237305,-7.2984113693237305,-7.2984113693237305,0.0142362080514431,0.0142362080514431,1,[17],[-7.2984113693237305]
122,duck_prompt1,Animals,animal,2,3,3,ok,exact,-15.50934886932373,-15.50934886932373,-15.50934886932373,0.0142362080514431,0.0142362080514431,1,[18],[-15.50934886932373]
122,duck_prompt1,Animals,animal,2,4,4,ok,exact,-15.98591136932373,-15.98591136932373,-15.98591136932373,0.0142362080514431,0.0142362080514431,1,[19],[-15.98591136932373]
124,egret_prompt1,Animals,animal,2,0,0,ok,exact,-17.142417907714844,-17.142417907714844,-17.142417907714844,0.016340209171175957,0.016340209171175957,1,[15],[-17.142417907714844]
124,egret_prompt1,Animals,animal,2,1,1,ok,exact,-15.829916954040527,-15.829916954040527,-15.829916954040527,0.016340209171175957,0.016340209171175957,1,[16],[-15.829916954040527]
124,egret_prompt1,Animals,animal,2,2,2,ok,exact,-7.939291954040527,-7.939291954040527,-7.939291954040527,0.016340209171175957,0.016340209171175957,1,[17],[-7.939291954040527]
124,egret_prompt1,Animals,animal,2,3,3,ok,exact,-16.111167907714844,-16.111167907714844,-16.111167907714844,0.016340209171175957,0.016340209171175957,1,[18],[-16.111167907714844]
124,egret_prompt1,Animals,animal,2,4,4,ok,exact,-15.634604454040527,-15.634604454040527,-15.634604454040527,0.016340209171175957,0.016340209171175957,1,[19],[-15.634604454040527]
126,eland_prompt1,Animals,animal,4,2,2,ok,exact,-19.59449005126953,-19.59449005126953,-19.59449005126953,0.007265386637300253,0.007265386637300253,1,[17],[-19.59449005126953]
126,eland_prompt1,Animals,animal,4,3,3,ok,exact,-16.82105255126953,-16.82105255126953,-16.82105255126953,0.007265386637300253,0.007265386637300253,1,[18],[-16.82105255126953]
126,eland_prompt1,Animals,animal,4,4,4,ok,exact,-8.156990051269531,-8.156990051269531,-8.156990051269531,0.007265386637300253,0.007265386637300253,1,[19],[-8.156990051269531]
126,eland_prompt1,Animals,animal,4,5,5,ok,exact,-18.75074005126953,-18.75074005126953,-18.75074005126953,0.007265386637300253,0.007265386637300253,1,[20],[-18.75074005126953]
126,eland_prompt1,Animals,animal,4,6,6,ok,exact,-17.50074005126953,-17.50074005126953,-17.50074005126953,0.007265386637300253,0.007265386637300253,1,[21],[-17.50074005126953]
128,elk_prompt1,Animals,animal,4,2,2,ok,exact,-20.329355239868164,-20.329355239868164,-20.329355239868164,0.011163486167788506,0.011163486167788506,1,[17],[-20.329355239868164]
128,elk_prompt1,Animals,animal,4,3,3,ok,exact,-17.305917739868164,-17.305917739868164,-17.305917739868164,0.011163486167788506,0.011163486167788506,1,[18],[-17.305917739868164]
128,elk_prompt1,Animals,animal,4,4,4,ok,exact,-8.563730239868164,-8.563730239868164,-8.563730239868164,0.011163486167788506,0.011163486167788506,1,[19],[-8.563730239868164]
128,elk_prompt1,Animals,animal,4,5,5,ok,exact,-17.930917739868164,-17.930917739868164,-17.930917739868164,0.011163486167788506,0.011163486167788506,1,[20],[-17.930917739868164]
128,elk_prompt1,Animals,animal,4,6,6,ok,exact,-16.407480239868164,-16.407480239868164,-16.407480239868164,0.011163486167788506,0.011163486167788506,1,[21],[-16.407480239868164]
130,emu_prompt1,Animals,animal,2,0,0,ok,exact,-17.932266235351562,-17.932266235351562,-17.932266235351562,0.02139349840581417,0.02139349840581417,1,[15],[-17.932266235351562]
130,emu_prompt1,Animals,animal,2,1,1,ok,exact,-16.651016235351562,-16.651016235351562,-16.651016235351562,0.02139349840581417,0.02139349840581417,1,[16],[-16.651016235351562]
130,emu_prompt1,Animals,animal,2,2,2,ok,exact,-8.893203735351562,-8.893203735351562,-8.893203735351562,0.02139349840581417,0.02139349840581417,1,[17],[-8.893203735351562]
130,emu_prompt1,Animals,animal,2,3,3,ok,exact,-16.588516235351562,-16.588516235351562,-16.588516235351562,0.02139349840581417,0.02139349840581417,1,[18],[-16.588516235351562]
130,emu_prompt1,Animals,animal,2,4,4,ok,exact,-17.111953735351562,-17.111953735351562,-17.111953735351562,0.02139349840581417,0.02139349840581417,1,[19],[-17.111953735351562]
132,fennec_fox_prompt1,Animals,animal,4,2,2,ok,exact,-18.446210861206055,-18.446210861206055,-18.446210861206055,0.00882098637521267,0.00882098637521267,1,[17],[-18.446210861206055]
132,fennec_fox_prompt1,Animals,animal,4,3,3,ok,exact,-16.649335861206055,-16.649335861206055,-16.649335861206055,0.00882098637521267,0.00882098637521267,1,[18],[-16.649335861206055]
132,fennec_fox_prompt1,Animals,animal,4,4,4,ok,exact,-7.922772407531738,-7.922772407531738,-7.922772407531738,0.00882098637521267,0.00882098637521267,1,[19],[-7.922772407531738]
132,fennec_fox_prompt1,Animals,animal,4,5,5,ok,exact,-18.430585861206055,-18.430585861206055,-18.430585861206055,0.00882098637521267,0.00882098637521267,1,[20],[-18.430585861206055]
132,fennec_fox_prompt1,Animals,animal,4,6,6,ok,exact,-17.836835861206055,-17.836835861206055,-17.836835861206055,0.00882098637521267,0.00882098637521267,1,[21],[-17.836835861206055]
134,gazelle_prompt1,Animals,animal,4,2,2,ok,exact,-19.376441955566406,-19.376441955566406,-19.376441955566406,0.012415021657943726,0.012415021657943726,1,[17],[-19.376441955566406]
134,gazelle_prompt1,Animals,animal,4,3,3,ok,exact,-16.337379455566406,-16.337379455566406,-16.337379455566406,0.012415021657943726,0.012415021657943726,1,[18],[-16.337379455566406]
134,gazelle_prompt1,Animals,animal,4,4,4,ok,exact,-8.688941955566406,-8.688941955566406,-8.688941955566406,0.012415021657943726,0.012415021657943726,1,[19],[-8.688941955566406]
134,gazelle_prompt1,Animals,animal,4,5,5,ok,exact,-18.790504455566406,-18.790504455566406,-18.790504455566406,0.012415021657943726,0.012415021657943726,1,[20],[-18.790504455566406]
134,gazelle_prompt1,Animals,animal,4,6,6,ok,exact,-16.837379455566406,-16.837379455566406,-16.837379455566406,0.012415021657943726,0.012415021657943726,1,[21],[-16.837379455566406]
136,giraffe_prompt1,Animals,animal,4,2,2,ok,exact,-20.64571189880371,-20.64571189880371,-20.64571189880371,0.010880785062909126,0.010880785062909126,1,[17],[-20.64571189880371]
136,giraffe_prompt1,Animals,animal,4,3,3,ok,exact,-17.83711814880371,-17.83711814880371,-17.83711814880371,0.010880785062909126,0.010880785062909126,1,[18],[-17.83711814880371]
136,giraffe_prompt1,Animals,animal,4,4,4,ok,exact,-8.501179695129395,-8.501179695129395,-8.501179695129395,0.010880785062909126,0.010880785062909126,1,[19],[-8.501179695129395]
136,giraffe_prompt1,Animals,animal,4,5,5,ok,exact,-17.10274314880371,-17.10274314880371,-17.10274314880371,0.010880785062909126,0.010880785062909126,1,[20],[-17.10274314880371]
136,giraffe_prompt1,Animals,animal,4,6,6,ok,exact,-16.19649314880371,-16.19649314880371,-16.19649314880371,0.010880785062909126,0.010880785062909126,1,[21],[-16.19649314880371]
138,gnu_prompt1,Animals,animal,4,2,2,ok,exact,-20.00891876220703,-20.00891876220703,-20.00891876220703,0.01017543114721775,0.01017543114721775,1,[17],[-20.00891876220703]
138,gnu_prompt1,Animals,animal,4,3,3,ok,exact,-16.68860626220703,-16.68860626220703,-16.68860626220703,0.01017543114721775,0.01017543114721775,1,[18],[-16.68860626220703]
138,gnu_prompt1,Animals,animal,4,4,4,ok,exact,-8.422981262207031,-8.422981262207031,-8.422981262207031,0.01017543114721775,0.01017543114721775,1,[19],[-8.422981262207031]
138,gnu_prompt1,Animals,animal,4,5,5,ok,exact,-18.21204376220703,-18.21204376220703,-18.21204376220703,0.01017543114721775,0.01017543114721775,1,[20],[-18.21204376220703]
138,gnu_prompt1,Animals,animal,4,6,6,ok,exact,-16.07141876220703,-16.07141876220703,-16.07141876220703,0.01017543114721775,0.01017543114721775,1,[21],[-16.07141876220703]
140,goat_prompt1,Animals,animal,4,2,2,ok,exact,-19.6884765625,-19.6884765625,-19.6884765625,0.009525549598038197,0.009525549598038197,1,[17],[-19.6884765625]
140,goat_prompt1,Animals,animal,4,3,3,ok,exact,-15.6962890625,-15.6962890625,-15.6962890625,0.009525549598038197,0.009525549598038197,1,[18],[-15.6962890625]
140,goat_prompt1,Animals,animal,4,4,4,ok,exact,-8.6103515625,-8.6103515625,-8.6103515625,0.009525549598038197,0.009525549598038197,1,[19],[-8.6103515625]
140,goat_prompt1,Animals,animal,4,5,5,ok,exact,-18.6259765625,-18.6259765625,-18.6259765625,0.009525549598038197,0.009525549598038197,1,[20],[-18.6259765625]
140,goat_prompt1,Animals,animal,4,6,6,ok,exact,-18.1806640625,-18.1806640625,-18.1806640625,0.009525549598038197,0.009525549598038197,1,[21],[-18.1806640625]
142,gray_wolf_prompt1,Animals,animal,4,2,2,ok,exact,-19.172870635986328,-19.172870635986328,-19.172870635986328,0.00946612749248743,0.00946612749248743,1,[17],[-19.172870635986328]
142,gray_wolf_prompt1,Animals,animal,4,3,3,ok,exact,-16.297870635986328,-16.297870635986328,-16.297870635986328,0.00946612749248743,0.00946612749248743,1,[18],[-16.297870635986328]
142,gray_wolf_prompt1,Animals,animal,4,4,4,ok,exact,-8.344744682312012,-8.344744682312012,-8.344744682312012,0.00946612749248743,0.00946612749248743,1,[19],[-8.344744682312012]
142,gray_wolf_prompt1,Animals,animal,4,5,5,ok,exact,-17.946308135986328,-17.946308135986328,-17.946308135986328,0.00946612749248743,0.00946612749248743,1,[20],[-17.946308135986328]
142,gray_wolf_prompt1,Animals,animal,4,6,6,ok,exact,-16.774433135986328,-16.774433135986328,-16.774433135986328,0.00946612749248743,0.00946612749248743,1,[21],[-16.774433135986328]
144,hare_prompt1,Animals,animal,4,2,2,ok,exact,-18.524169921875,-18.524169921875,-18.524169921875,0.00730658695101738,0.00730658695101738,1,[17],[-18.524169921875]
144,hare_prompt1,Animals,animal,4,3,3,ok,exact,-15.656982421875,-15.656982421875,-15.656982421875,0.00730658695101738,0.00730658695101738,1,[18],[-15.656982421875]
144,hare_prompt1,Animals,animal,4,4,4,ok,exact,-8.250732421875,-8.250732421875,-8.250732421875,0.00730658695101738,0.00730658695101738,1,[19],[-8.250732421875]
144,hare_prompt1,Animals,animal,4,5,5,ok,exact,-18.906982421875,-18.906982421875,-18.906982421875,0.00730658695101738,0.00730658695101738,1,[20],[-18.906982421875]
144,hare_prompt1,Animals,animal,4,6,6,ok,exact,-17.422607421875,-17.422607421875,-17.422607421875,0.00730658695101738,0.00730658695101738,1,[21],[-17.422607421875]
146,heron_prompt1,Animals,animal,2,0,0,ok,exact,-16.173442840576172,-16.173442840576172,-16.173442840576172,0.014629880897700787,0.014629880897700787,1,[15],[-16.173442840576172]
146,heron_prompt1,Animals,animal,2,1,1,ok,exact,-14.845317840576172,-14.845317840576172,-14.845317840576172,0.014629880897700787,0.014629880897700787,1,[16],[-14.845317840576172]
146,heron_prompt1,Animals,animal,2,2,2,ok,exact,-7.579692840576172,-7.579692840576172,-7.579692840576172,0.014629880897700787,0.014629880897700787,1,[17],[-7.579692840576172]
146,heron_prompt1,Animals,animal,2,3,3,ok,exact,-15.501567840576172,-15.501567840576172,-15.501567840576172,0.014629880897700787,0.014629880897700787,1,[18],[-15.501567840576172]
146,heron_prompt1,Animals,animal,2,4,4,ok,exact,-15.150005340576172,-15.150005340576172,-15.150005340576172,0.014629880897700787,0.014629880897700787,1,[19],[-15.150005340576172]
148,hippopotamus_prompt1,Animals,animal,4,2,2,ok,exact,-18.32946014404297,-18.32946014404297,-18.32946014404297,0.012609762139618397,0.012609762139618397,1,[17],[-18.32946014404297]
148,hippopotamus_prompt1,Animals,animal,4,3,3,ok,exact,-13.868522644042969,-13.868522644042969,-13.868522644042969,0.012609762139618397,0.012609762139618397,1,[18],[-13.868522644042969]
148,hippopotamus_prompt1,Animals,animal,4,4,4,ok,exact,-8.563835144042969,-8.563835144042969,-8.563835144042969,0.012609762139618397,0.012609762139618397,1,[19],[-8.563835144042969]
148,hippopotamus_prompt1,Animals,animal,4,5,5,ok,exact,-18.26696014404297,-18.26696014404297,-18.26696014404297,0.012609762139618397,0.012609762139618397,1,[20],[-18.26696014404297]
148,hippopotamus_prompt1,Animals,animal,4,6,6,ok,exact,-17.70446014404297,-17.70446014404297,-17.70446014404297,0.012609762139618397,0.012609762139618397,1,[21],[-17.70446014404297]
150,horse_prompt1,Animals,animal,4,2,2,ok,exact,-19.306367874145508,-19.306367874145508,-19.306367874145508,0.014908604323863983,0.014908604323863983,1,[17],[-19.306367874145508]
150,horse_prompt1,Animals,animal,4,3,3,ok,exact,-16.782930374145508,-16.782930374145508,-16.782930374145508,0.014908604323863983,0.014908604323863983,1,[18],[-16.782930374145508]
150,horse_prompt1,Animals,animal,4,4,4,ok,exact,-8.126680374145508,-8.126680374145508,-8.126680374145508,0.014908604323863983,0.014908604323863983,1,[19],[-8.126680374145508]
150,horse_prompt1,Animals,animal,4,5,5,ok,exact,-18.376680374145508,-18.376680374145508,-18.376680374145508,0.014908604323863983,0.014908604323863983,1,[20],[-18.376680374145508]
150,horse_prompt1,Animals,animal,4,6,6,ok,exact,-16.782930374145508,-16.782930374145508,-16.782930374145508,0.014908604323863983,0.014908604323863983,1,[21],[-16.782930374145508]
152,hyena_prompt1,Animals,animal,4,2,2,ok,exact,-18.696287155151367,-18.696287155151367,-18.696287155151367,0.009336155839264393,0.009336155839264393,1,[17],[-18.696287155151367]
152,hyena_prompt1,Animals,animal,4,3,3,ok,exact,-15.196287155151367,-15.196287155151367,-15.196287155151367,0.009336155839264393,0.009336155839264393,1,[18],[-15.196287155151367]
152,hyena_prompt1,Animals,animal,4,4,4,ok,exact,-7.907224655151367,-7.907224655151367,-7.907224655151367,0.009336155839264393,0.009336155839264393,1,[19],[-7.907224655151367]
152,hyena_prompt1,Animals,animal,4,5,5,ok,exact,-18.094724655151367,-18.094724655151367,-18.094724655151367,0.009336155839264393,0.009336155839264393,1,[20],[-18.094724655151367]
152,hyena_prompt1,Animals,animal,4,6,6,ok,exact,-17.329099655151367,-17.329099655151367,-17.329099655151367,0.009336155839264393,0.009336155839264393,1,[21],[-17.329099655151367]
154,ibex_prompt1,Animals,animal,4,2,2,ok,exact,-18.524578094482422,-18.524578094482422,-18.524578094482422,0.010484103113412857,0.010484103113412857,1,[17],[-18.524578094482422]
154,ibex_prompt1,Animals,animal,4,3,3,ok,exact,-15.696452140808105,-15.696452140808105,-15.696452140808105,0.010484103113412857,0.010484103113412857,1,[18],[-15.696452140808105]
154,ibex_prompt1,Animals,animal,4,4,4,ok,exact,-8.032389640808105,-8.032389640808105,-8.032389640808105,0.010484103113412857,0.010484103113412857,1,[19],[-8.032389640808105]
154,ibex_prompt1,Animals,animal,4,5,5,ok,exact,-18.415203094482422,-18.415203094482422,-18.415203094482422,0.010484103113412857,0.010484103113412857,1,[20],[-18.415203094482422]
154,ibex_prompt1,Animals,animal,4,6,6,ok,exact,-17.305828094482422,-17.305828094482422,-17.305828094482422,0.010484103113412857,0.010484103113412857,1,[21],[-17.305828094482422]
156,ibis_prompt1,Animals,animal,2,0,0,ok,exact,-16.642271041870117,-16.642271041870117,-16.642271041870117,0.015095384791493416,0.015095384791493416,1,[15],[-16.642271041870117]
156,ibis_prompt1,Animals,animal,2,1,1,ok,exact,-15.986021041870117,-15.986021041870117,-15.986021041870117,0.015095384791493416,0.015095384791493416,1,[16],[-15.986021041870117]
156,ibis_prompt1,Animals,animal,2,2,2,ok,exact,-7.548521041870117,-7.548521041870117,-7.548521041870117,0.015095384791493416,0.015095384791493416,1,[17],[-7.548521041870117]
156,ibis_prompt1,Animals,animal,2,3,3,ok,exact,-16.071958541870117,-16.071958541870117,-16.071958541870117,0.015095384791493416,0.015095384791493416,1,[18],[-16.071958541870117]
156,ibis_prompt1,Animals,animal,2,4,4,ok,exact,-15.196958541870117,-15.196958541870117,-15.196958541870117,0.015095384791493416,0.015095384791493416,1,[19],[-15.196958541870117]
158,impala_prompt1,Animals,animal,4,2,2,ok,exact,-19.774682998657227,-19.774682998657227,-19.774682998657227,0.01095340121537447,0.01095340121537447,1,[17],[-19.774682998657227]
158,impala_prompt1,Animals,animal,4,3,3,ok,exact,-17.266870498657227,-17.266870498657227,-17.266870498657227,0.01095340121537447,0.01095340121537447,1,[18],[-17.266870498657227]
158,impala_prompt1,Animals,animal,4,4,4,ok,exact,-8.813745498657227,-8.813745498657227,-8.813745498657227,0.01095340121537447,0.01095340121537447,1,[19],[-8.813745498657227]
158,impala_prompt1,Animals,animal,4,5,5,ok,exact,-18.954370498657227,-18.954370498657227,-18.954370498657227,0.01095340121537447,0.01095340121537447,1,[20],[-18.954370498657227]
158,impala_prompt1,Animals,animal,4,6,6,ok,exact,-17.196557998657227,-17.196557998657227,-17.196557998657227,0.01095340121537447,0.01095340121537447,1,[21],[-17.196557998657227]
160,indian_rhinoceros_prompt1,Animals,animal,4,2,2,ok,exact,-18.407276153564453,-18.407276153564453,-18.407276153564453,0.009731963276863098,0.009731963276863098,1,[17],[-18.407276153564453]
160,indian_rhinoceros_prompt1,Animals,animal,4,3,3,ok,exact,-16.063526153564453,-16.063526153564453,-16.063526153564453,0.009731963276863098,0.009731963276863098,1,[18],[-16.063526153564453]
160,indian_rhinoceros_prompt1,Animals,animal,4,4,4,ok,exact,-8.360400199890137,-8.360400199890137,-8.360400199890137,0.009731963276863098,0.009731963276863098,1,[19],[-8.360400199890137]
160,indian_rhinoceros_prompt1,Animals,animal,4,5,5,ok,exact,-17.313526153564453,-17.313526153564453,-17.313526153564453,0.009731963276863098,0.009731963276863098,1,[20],[-17.313526153564453]
160,indian_rhinoceros_prompt1,Animals,animal,4,6,6,ok,exact,-17.899463653564453,-17.899463653564453,-17.899463653564453,0.009731963276863098,0.009731963276863098,1,[21],[-17.899463653564453]
162,jackal_prompt1,Animals,animal,4,2,2,ok,exact,-19.180837631225586,-19.180837631225586,-19.180837631225586,0.010514827445149422,0.010514827445149422,1,[17],[-19.180837631225586]
162,jackal_prompt1,Animals,animal,4,3,3,ok,exact,-16.915212631225586,-16.915212631225586,-16.915212631225586,0.010514827445149422,0.010514827445149422,1,[18],[-16.915212631225586]
162,jackal_prompt1,Animals,animal,4,4,4,ok,exact,-8.26677417755127,-8.26677417755127,-8.26677417755127,0.010514827445149422,0.010514827445149422,1,[19],[-8.26677417755127]
162,jackal_prompt1,Animals,animal,4,5,5,ok,exact,-18.157400131225586,-18.157400131225586,-18.157400131225586,0.010514827445149422,0.010514827445149422,1,[20],[-18.157400131225586]
162,jackal_prompt1,Animals,animal,4,6,6,ok,exact,-17.571462631225586,-17.571462631225586,-17.571462631225586,0.010514827445149422,0.010514827445149422,1,[21],[-17.571462631225586]
164,jaguar_prompt1,Animals,animal,4,2,2,ok,exact,-18.605667114257812,-18.605667114257812,-18.605667114257812,0.032022278755903244,0.032022278755903244,1,[17],[-18.605667114257812]
164,jaguar_prompt1,Animals,animal,4,3,3,ok,exact,-16.675979614257812,-16.675979614257812,-16.675979614257812,0.032022278755903244,0.032022278755903244,1,[18],[-16.675979614257812]
164,jaguar_prompt1,Animals,animal,4,4,4,ok,exact,-8.035354614257812,-8.035354614257812,-8.035354614257812,0.032022278755903244,0.032022278755903244,1,[19],[-8.035354614257812]
164,jaguar_prompt1,Animals,animal,4,5,5,ok,exact,-16.472854614257812,-16.472854614257812,-16.472854614257812,0.032022278755903244,0.032022278755903244,1,[20],[-16.472854614257812]
164,jaguar_prompt1,Animals,animal,4,6,6,ok,exact,-17.035354614257812,-17.035354614257812,-17.035354614257812,0.032022278755903244,0.032022278755903244,1,[21],[-17.035354614257812]
166,kudu_prompt1,Animals,animal,4,2,2,ok,exact,-19.767059326171875,-19.767059326171875,-19.767059326171875,0.012572075240314007,0.012572075240314007,1,[17],[-19.767059326171875]
166,kudu_prompt1,Animals,animal,4,3,3,ok,exact,-16.579559326171875,-16.579559326171875,-16.579559326171875,0.012572075240314007,0.012572075240314007,1,[18],[-16.579559326171875]
166,kudu_prompt1,Animals,animal,4,4,4,ok,exact,-8.579559326171875,-8.579559326171875,-8.579559326171875,0.012572075240314007,0.012572075240314007,1,[19],[-8.579559326171875]
166,kudu_prompt1,Animals,animal,4,5,5,ok,exact,-18.665496826171875,-18.665496826171875,-18.665496826171875,0.012572075240314007,0.012572075240314007,1,[20],[-18.665496826171875]
166,kudu_prompt1,Animals,animal,4,6,6,ok,exact,-17.345184326171875,-17.345184326171875,-17.345184326171875,0.012572075240314007,0.012572075240314007,1,[21],[-17.345184326171875]
168,lapwing_prompt1,Animals,animal,2,0,0,ok,exact,-16.51763343811035,-16.51763343811035,-16.51763343811035,0.01785660907626152,0.01785660907626152,1,[15],[-16.51763343811035]
168,lapwing_prompt1,Animals,animal,2,1,1,ok,exact,-15.111383438110352,-15.111383438110352,-15.111383438110352,0.01785660907626152,0.01785660907626152,1,[16],[-15.111383438110352]
168,lapwing_prompt1,Animals,animal,2,2,2,ok,exact,-7.033258438110352,-7.033258438110352,-7.033258438110352,0.01785660907626152,0.01785660907626152,1,[17],[-7.033258438110352]
168,lapwing_prompt1,Animals,animal,2,3,3,ok,exact,-16.04888343811035,-16.04888343811035,-16.04888343811035,0.01785660907626152,0.01785660907626152,1,[18],[-16.04888343811035]
168,lapwing_prompt1,Animals,animal,2,4,4,ok,exact,-16.17388343811035,-16.17388343811035,-16.17388343811035,0.01785660907626152,0.01785660907626152,1,[19],[-16.17388343811035]
170,leopard_prompt1,Animals,animal,4,2,2,ok,exact,-18.134424209594727,-18.134424209594727,-18.134424209594727,0.014569918625056744,0.014569918625056744,1,[17],[-18.134424209594727]
170,leopard_prompt1,Animals,animal,4,3,3,ok,exact,-16.579736709594727,-16.579736709594727,-16.579736709594727,0.014569918625056744,0.014569918625056744,1,[18],[-16.579736709594727]
170,leopard_prompt1,Animals,animal,4,4,4,ok,exact,-7.87661075592041,-7.87661075592041,-7.87661075592041,0.014569918625056744,0.014569918625056744,1,[19],[-7.87661075592041]
170,leopard_prompt1,Animals,animal,4,5,5,ok,exact,-16.970361709594727,-16.970361709594727,-16.970361709594727,0.014569918625056744,0.014569918625056744,1,[20],[-16.970361709594727]
170,leopard_prompt1,Animals,animal,4,6,6,ok,exact,-17.181299209594727,-17.181299209594727,-17.181299209594727,0.014569918625056744,0.014569918625056744,1,[21],[-17.181299209594727]
172,lion_prompt1,Animals,animal,4,2,2,ok,exact,-18.82976722717285,-18.82976722717285,-18.82976722717285,0.014854231849312782,0.014854231849312782,1,[17],[-18.82976722717285]
172,lion_prompt1,Animals,animal,4,3,3,ok,exact,-16.96257972717285,-16.96257972717285,-16.96257972717285,0.014854231849312782,0.014854231849312782,1,[18],[-16.96257972717285]
172,lion_prompt1,Animals,animal,4,4,4,ok,exact,-9.392268180847168,-9.392268180847168,-9.392268180847168,0.014854231849312782,0.014854231849312782,1,[19],[-9.392268180847168]
172,lion_prompt1,Animals,animal,4,5,5,ok,exact,-18.43914222717285,-18.43914222717285,-18.43914222717285,0.014854231849312782,0.014854231849312782,1,[20],[-18.43914222717285]
172,lion_prompt1,Animals,animal,4,6,6,ok,exact,-18.09539222717285,-18.09539222717285,-18.09539222717285,0.014854231849312782,0.014854231849312782,1,[21],[-18.09539222717285]
174,llama_prompt1,Animals,animal,4,2,2,ok,exact,-19.9698543548584,-19.9698543548584,-19.9698543548584,0.010316021740436554,0.010316021740436554,1,[17],[-19.9698543548584]
174,llama_prompt1,Animals,animal,4,3,3,ok,exact,-16.7589168548584,-16.7589168548584,-16.7589168548584,0.010316021740436554,0.010316021740436554,1,[18],[-16.7589168548584]
174,llama_prompt1,Animals,animal,4,4,4,ok,exact,-8.454230308532715,-8.454230308532715,-8.454230308532715,0.010316021740436554,0.010316021740436554,1,[19],[-8.454230308532715]
174,llama_prompt1,Animals,animal,4,5,5,ok,exact,-18.4542293548584,-18.4542293548584,-18.4542293548584,0.010316021740436554,0.010316021740436554,1,[20],[-18.4542293548584]
174,llama_prompt1,Animals,animal,4,6,6,ok,exact,-17.2589168548584,-17.2589168548584,-17.2589168548584,0.010316021740436554,0.010316021740436554,1,[21],[-17.2589168548584]
176,lynx_prompt1,Animals,animal,4,2,2,ok,exact,-18.579742431640625,-18.579742431640625,-18.579742431640625,0.014237388037145138,0.014237388037145138,1,[17],[-18.579742431640625]
176,lynx_prompt1,Animals,animal,4,3,3,ok,exact,-16.720367431640625,-16.720367431640625,-16.720367431640625,0.014237388037145138,0.014237388037145138,1,[18],[-16.720367431640625]
176,lynx_prompt1,Animals,animal,4,4,4,ok,exact,-7.798491954803467,-7.798491954803467,-7.798491954803467,0.014237388037145138,0.014237388037145138,1,[19],[-7.798491954803467]
176,lynx_prompt1,Animals,animal,4,5,5,ok,exact,-17.525054931640625,-17.525054931640625,-17.525054931640625,0.014237388037145138,0.014237388037145138,1,[20],[-17.525054931640625]
176,lynx_prompt1,Animals,animal,4,6,6,ok,exact,-17.329742431640625,-17.329742431640625,-17.329742431640625,0.014237388037145138,0.014237388037145138,1,[21],[-17.329742431640625]
