idx,ID,image_path,topic,sub_topic,question_type,type_of_question,prompt,prompt_used_for_generation,ground_truth,ground_truth_raw,ground_truth_num,model_answer,pred_norm,gt_norm,pred_num,correct_exact,correct_numeric,generation_error,run_mode,fallback_used,original_error_before_fallback,image_resize_applied,max_image_side,original_image_width,original_image_height,processed_image_width,processed_image_height,input_ids_shape,pixel_values_shape,num_image_crops,expected_bias,proxy_bias_value,proxy_bias_definition,candidate_policy,candidate_set,num_candidates_attempted,num_candidates_scored,answer_step,detected_digit,detected_token_text,gold_seq_logprob,gold_avg_logprob,gold_char_logprob,gold_entropy_step1,gold_entropy_mean,gold_n_tokens,gold_span_mode,bias_seq_logprob,bias_avg_logprob,bias_char_logprob,bias_entropy_step1,bias_entropy_mean,bias_n_tokens,bias_span_mode,seq_margin,avg_margin,char_margin,gt_rank_seq,prefers_gold,prefers_gt_seq,entropy_candidates,entropy_step1,entropy_mean,generated_matches_proxy,full_hallucination,same_length,length_matched,relative_change,gt_minus_bias,direction,gold_uncond_avg_lp,bias_uncond_avg_lp,gold_uncond_char_lp,bias_uncond_char_lp,gold_pmi,bias_pmi,pmi_margin,prefers_gold_pmi,gold_char_pmi,bias_char_pmi,char_pmi_margin,prefers_gold_char_pmi,model,model_key,source_file,gt_num_eval,pred_num_eval,proxy_num_eval,correct_numeric_eval,sequence_outcome,prefers_gt_pmi,pmi_available,pmi_agrees_with_avg,margin_strength
112,dingo_prompt1,original_images/images/dingo.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,3,3,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,1.0,4.0,4.0,-8.157215118408203,-8.157215118408203,-8.157215118408203,0.0091379228979349,0.0091379228979349,1,exact,-16.954090118408203,-16.954090118408203,-16.954090118408203,0.0091379228979349,0.0091379228979349,1,exact,8.796875,8.796875,8.796875,1,True,True,0.0035183862783014,0.0018462397856637,0.0547040853998623,False,False,True,True,0.3333333333333333,1.0,GT>proxy,-8.598946571350098,-8.489571571350098,-8.598946571350098,-8.489571571350098,0.4417314529418945,-8.464518547058105,8.90625,True,0.4417314529418945,-8.464518547058105,8.90625,True,Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_results_with_pmi.csv,4,4.0,3,True,correct,1.0,True,1.0,strong GT preference
114,domestic_cat_prompt1,original_images/images/domestic cat.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,3,3,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,1.0,4.0,4.0,-7.860518455505371,-7.860518455505371,-7.860518455505371,0.0108046438544988,0.0108046438544988,1,exact,-17.251144409179688,-17.251144409179688,-17.251144409179688,0.0108046438544988,0.0108046438544988,1,exact,9.390625953674316,9.390625953674316,9.390625953674316,1,True,True,0.0022976365871727,0.0029375194571912,0.0867885767947882,False,False,True,True,0.3333333333333333,1.0,GT>proxy,-8.598946571350098,-8.489571571350098,-8.598946571350098,-8.489571571350098,0.7384281158447266,-8.76157283782959,9.500000953674316,True,0.7384281158447266,-8.76157283782959,9.500000953674316,True,Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_results_with_pmi.csv,4,4.0,3,True,correct,1.0,True,1.0,strong GT preference
116,domestic_dog_prompt1,original_images/images/domestic dog.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,6,6,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,1.0,4.0,4.0,-7.782622814178467,-7.782622814178467,-7.782622814178467,0.0125035308301448,0.0125035308301448,1,exact,-16.563873291015625,-16.563873291015625,-16.563873291015625,0.0125035308301448,0.0125035308301448,1,exact,8.781250476837158,8.781250476837158,8.781250476837158,1,True,True,0.0036199304740875,0.0027011863421648,0.0743621703004464,False,False,True,True,0.3333333333333333,-2.0,GT<proxy,-8.598946571350098,-8.889962196350098,-8.598946571350098,-8.889962196350098,0.8163237571716309,-7.673911094665527,8.490234851837158,True,0.8163237571716309,-7.673911094665527,8.490234851837158,True,Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_results_with_pmi.csv,4,4.0,6,True,correct,1.0,True,1.0,strong GT preference
118,donkey_prompt1,original_images/images/donkey.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,3,3,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,1.0,4.0,4.0,-8.391744613647461,-8.391744613647461,-8.391744613647461,0.0103037981316447,0.0103037981316447,1,exact,-16.32924461364746,-16.32924461364746,-16.32924461364746,0.0103037981316447,0.0103037981316447,1,exact,7.9375,7.9375,7.9375,1,True,True,0.004521595314145,0.0007312527741305,0.0258184879494365,False,False,True,True,0.3333333333333333,1.0,GT>proxy,-8.598946571350098,-8.489571571350098,-8.598946571350098,-8.489571571350098,0.2072019577026367,-7.839673042297363,8.046875,True,0.2072019577026367,-7.839673042297363,8.046875,True,Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_results_with_pmi.csv,4,4.0,3,True,correct,1.0,True,1.0,strong GT preference
120,dromedary_camel_prompt1,original_images/images/dromedary camel.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,3,3,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,1.0,4.0,4.0,-8.8760986328125,-8.8760986328125,-8.8760986328125,0.0105049666017293,0.0105049666017293,1,exact,-16.8839111328125,-16.8839111328125,-16.8839111328125,0.0105049666017293,0.0105049666017293,1,exact,8.0078125,8.0078125,8.0078125,1,True,True,0.0063445488922297,0.0008747814572416,0.0247719667095225,False,False,True,True,0.3333333333333333,1.0,GT>proxy,-8.598946571350098,-8.489571571350098,-8.598946571350098,-8.489571571350098,-0.2771520614624023,-8.394339561462402,8.1171875,True,-0.2771520614624023,-8.394339561462402,8.1171875,True,Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_results_with_pmi.csv,4,4.0,3,True,correct,1.0,True,1.0,strong GT preference
122,duck_prompt1,original_images/images/duck.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",2,2,2,{2},2,2,2.0,True,True,,,,,,,,,,,,,,3,3,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[0, 1, 2, 3, 4]",5,5,1.0,2.0,2.0,-7.29841136932373,-7.29841136932373,-7.29841136932373,0.0142362080514431,0.0142362080514431,1,exact,-15.50934886932373,-15.50934886932373,-15.50934886932373,0.0142362080514431,0.0142362080514431,1,exact,8.2109375,8.2109375,8.2109375,1,True,True,0.0076310047879815,0.0036675620358437,0.016343050985597,False,False,True,True,0.3333333333333333,-1.0,GT<proxy,-8.309884071350098,-8.489571571350098,-8.309884071350098,-8.489571571350098,1.0114727020263672,-7.019777297973633,8.03125,True,1.0114727020263672,-7.019777297973633,8.03125,True,Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_results_with_pmi.csv,2,2.0,3,True,correct,1.0,True,1.0,strong GT preference
124,egret_prompt1,original_images/images/egret.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",2,2,2,{2},2,2,2.0,True,True,,,,,,,,,,,,,,4,4,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[0, 1, 2, 3, 4]",5,5,1.0,2.0,2.0,-7.939291954040527,-7.939291954040527,-7.939291954040527,0.0163402091711759,0.0163402091711759,1,exact,-15.634604454040527,-15.634604454040527,-15.634604454040527,0.0163402091711759,0.0163402091711759,1,exact,7.6953125,7.6953125,7.6953125,1,True,True,0.0108892936259508,0.0092076146975159,0.0138975917361676,False,False,True,True,0.5,-2.0,GT<proxy,-8.309884071350098,-8.598946571350098,-8.309884071350098,-8.598946571350098,0.3705921173095703,-7.03565788269043,7.40625,True,0.3705921173095703,-7.03565788269043,7.40625,True,Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_results_with_pmi.csv,2,2.0,4,True,correct,1.0,True,1.0,strong GT preference
126,eland_prompt1,original_images/images/eland.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,3,3,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,1.0,4.0,4.0,-8.156990051269531,-8.156990051269531,-8.156990051269531,0.0072653866373002,0.0072653866373002,1,exact,-16.82105255126953,-16.82105255126953,-16.82105255126953,0.0072653866373002,0.0072653866373002,1,exact,8.6640625,8.6640625,8.6640625,1,True,True,0.0029978970997035,0.0003023359458893,0.0153434578096494,False,False,True,True,0.3333333333333333,1.0,GT>proxy,-8.598946571350098,-8.489571571350098,-8.598946571350098,-8.489571571350098,0.4419565200805664,-8.331480979919434,8.7734375,True,0.4419565200805664,-8.331480979919434,8.7734375,True,Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_results_with_pmi.csv,4,4.0,3,True,correct,1.0,True,1.0,strong GT preference
128,elk_prompt1,original_images/images/elk.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,6,6,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,1.0,4.0,4.0,-8.563730239868164,-8.563730239868164,-8.563730239868164,0.0111634861677885,0.0111634861677885,1,exact,-16.407480239868164,-16.407480239868164,-16.407480239868164,0.0111634861677885,0.0111634861677885,1,exact,7.84375,7.84375,7.84375,1,True,True,0.0060060648247599,0.0008288795943371,0.0261115854082163,False,False,True,True,0.3333333333333333,-2.0,GT<proxy,-8.598946571350098,-8.889962196350098,-8.598946571350098,-8.889962196350098,0.0352163314819335,-7.517518043518066,7.552734375,True,0.0352163314819335,-7.517518043518066,7.552734375,True,Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_results_with_pmi.csv,4,4.0,6,True,correct,1.0,True,1.0,strong GT preference
130,emu_prompt1,original_images/images/emu.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",2,2,2,{2},2,2,2.0,True,True,,,,,,,,,,,,,,3,3,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[0, 1, 2, 3, 4]",5,5,1.0,2.0,2.0,-8.893203735351562,-8.893203735351562,-8.893203735351562,0.0213934984058141,0.0213934984058141,1,exact,-16.588516235351562,-16.588516235351562,-16.588516235351562,0.0213934984058141,0.0213934984058141,1,exact,7.6953125,7.6953125,7.6953125,1,True,True,0.0113616921007633,0.0061524217016994,0.0108010091353207,False,False,True,True,0.3333333333333333,-1.0,GT<proxy,-8.309884071350098,-8.489571571350098,-8.309884071350098,-8.489571571350098,-0.5833196640014648,-8.098944664001465,7.515625,True,-0.5833196640014648,-8.098944664001465,7.515625,True,Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_results_with_pmi.csv,2,2.0,3,True,correct,1.0,True,1.0,strong GT preference
132,fennec_fox_prompt1,original_images/images/fennec fox.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,3,3,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,1.0,4.0,4.0,-7.922772407531738,-7.922772407531738,-7.922772407531738,0.0088209863752126,0.0088209863752126,1,exact,-16.649335861206055,-16.649335861206055,-16.649335861206055,0.0088209863752126,0.0088209863752126,1,exact,8.726563453674316,8.726563453674316,8.726563453674316,1,True,True,0.0027414069045335,0.0008736002491787,0.0465943315648473,False,False,True,True,0.3333333333333333,1.0,GT>proxy,-8.598946571350098,-8.489571571350098,-8.598946571350098,-8.489571571350098,0.6761741638183594,-8.159764289855957,8.835938453674316,True,0.6761741638183594,-8.159764289855957,8.835938453674316,True,Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_results_with_pmi.csv,4,4.0,3,True,correct,1.0,True,1.0,strong GT preference
134,gazelle_prompt1,original_images/images/gazelle.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,3,3,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,1.0,4.0,4.0,-8.688941955566406,-8.688941955566406,-8.688941955566406,0.0124150216579437,0.0124150216579437,1,exact,-16.337379455566406,-16.337379455566406,-16.337379455566406,0.0124150216579437,0.0124150216579437,1,exact,7.6484375,7.6484375,7.6484375,1,True,True,0.0074853566475212,0.0003651616862043,0.0185914642061106,False,False,True,True,0.3333333333333333,1.0,GT>proxy,-8.598946571350098,-8.489571571350098,-8.598946571350098,-8.489571571350098,-0.0899953842163086,-7.847807884216309,7.7578125,True,-0.0899953842163086,-7.847807884216309,7.7578125,True,Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_results_with_pmi.csv,4,4.0,3,True,correct,1.0,True,1.0,strong GT preference
136,giraffe_prompt1,original_images/images/giraffe.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,6,6,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,1.0,4.0,4.0,-8.501179695129395,-8.501179695129395,-8.501179695129395,0.0108807850629091,0.0108807850629091,1,exact,-16.19649314880371,-16.19649314880371,-16.19649314880371,0.0108807850629091,0.0108807850629091,1,exact,7.695313453674316,7.695313453674316,7.695313453674316,1,True,True,0.0066976663656532,0.0007610846078023,0.0016493631410412,False,False,True,True,0.3333333333333333,-2.0,GT<proxy,-8.598946571350098,-8.889962196350098,-8.598946571350098,-8.889962196350098,0.0977668762207031,-7.306530952453613,7.404297828674316,True,0.0977668762207031,-7.306530952453613,7.404297828674316,True,Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_results_with_pmi.csv,4,4.0,6,True,correct,1.0,True,1.0,strong GT preference
138,gnu_prompt1,original_images/images/gnu.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,6,6,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,1.0,4.0,4.0,-8.422981262207031,-8.422981262207031,-8.422981262207031,0.0101754311472177,0.0101754311472177,1,exact,-16.07141876220703,-16.07141876220703,-16.07141876220703,0.0101754311472177,0.0101754311472177,1,exact,7.6484375,7.6484375,7.6484375,1,True,True,0.0072231264784932,0.0004511813749559,0.0146258959139231,False,False,True,True,0.3333333333333333,-2.0,GT<proxy,-8.598946571350098,-8.889962196350098,-8.598946571350098,-8.889962196350098,0.1759653091430664,-7.181456565856934,7.357421875,True,0.1759653091430664,-7.181456565856934,7.357421875,True,Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_results_with_pmi.csv,4,4.0,6,True,correct,1.0,True,1.0,strong GT preference
140,goat_prompt1,original_images/images/goat.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,3,3,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,1.0,4.0,4.0,-8.6103515625,-8.6103515625,-8.6103515625,0.0095255495980381,0.0095255495980381,1,exact,-15.6962890625,-15.6962890625,-15.6962890625,0.0095255495980381,0.0095255495980381,1,exact,7.0859375,7.0859375,7.0859375,1,True,True,0.0081751681864261,0.0006439904682338,0.0240450126584619,False,False,True,True,0.3333333333333333,1.0,GT>proxy,-8.598946571350098,-8.489571571350098,-8.598946571350098,-8.489571571350098,-0.0114049911499023,-7.206717491149902,7.1953125,True,-0.0114049911499023,-7.206717491149902,7.1953125,True,Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_results_with_pmi.csv,4,4.0,3,True,correct,1.0,True,1.0,strong GT preference
142,gray_wolf_prompt1,original_images/images/gray wolf.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,3,3,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,1.0,4.0,4.0,-8.344744682312012,-8.344744682312012,-8.344744682312012,0.0094661274924874,0.0094661274924874,1,exact,-16.297870635986328,-16.297870635986328,-16.297870635986328,0.0094661274924874,0.0094661274924874,1,exact,7.953125953674316,7.953125953674316,7.953125953674316,1,True,True,0.0061535453423857,0.0010910641867667,0.0429304024437442,False,False,True,True,0.3333333333333333,1.0,GT>proxy,-8.598946571350098,-8.489571571350098,-8.598946571350098,-8.489571571350098,0.2542018890380859,-7.8082990646362305,8.062500953674316,True,0.2542018890380859,-7.8082990646362305,8.062500953674316,True,Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_results_with_pmi.csv,4,4.0,3,True,correct,1.0,True,1.0,strong GT preference
144,hare_prompt1,original_images/images/hare.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,3,3,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,1.0,4.0,4.0,-8.250732421875,-8.250732421875,-8.250732421875,0.0073065869510173,0.0073065869510173,1,exact,-15.656982421875,-15.656982421875,-15.656982421875,0.0073065869510173,0.0073065869510173,1,exact,7.40625,7.40625,7.40625,1,True,True,0.0068223983980715,0.0011506030568853,0.1340917770867236,False,False,True,True,0.3333333333333333,1.0,GT>proxy,-8.598946571350098,-8.489571571350098,-8.598946571350098,-8.489571571350098,0.3482141494750976,-7.167410850524902,7.515625,True,0.3482141494750976,-7.167410850524902,7.515625,True,Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_results_with_pmi.csv,4,4.0,3,True,correct,1.0,True,1.0,strong GT preference
146,heron_prompt1,original_images/images/heron.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",2,2,2,{2},2,2,2.0,True,True,,,,,,,,,,,,,,1,1,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[0, 1, 2, 3, 4]",5,5,1.0,2.0,2.0,-7.579692840576172,-7.579692840576172,-7.579692840576172,0.0146298808977007,0.0146298808977007,1,exact,-14.845317840576172,-14.845317840576172,-14.845317840576172,0.0146298808977007,0.0146298808977007,1,exact,7.265625,7.265625,7.265625,1,True,True,0.0151856420561671,0.0063093448989093,0.0120899050962179,False,False,True,True,1.0,1.0,GT>proxy,-8.309884071350098,-7.157540321350098,-8.309884071350098,-7.157540321350098,0.7301912307739258,-7.687777519226074,8.41796875,True,0.7301912307739258,-7.687777519226074,8.41796875,True,Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_results_with_pmi.csv,2,2.0,1,True,correct,1.0,True,1.0,strong GT preference
148,hippopotamus_prompt1,original_images/images/hippopotamus.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,3,3,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,1.0,4.0,4.0,-8.563835144042969,-8.563835144042969,-8.563835144042969,0.0126097621396183,0.0126097621396183,1,exact,-13.868522644042969,-13.868522644042969,-13.868522644042969,0.0126097621396183,0.0126097621396183,1,exact,5.3046875,5.3046875,5.3046875,1,True,True,0.0335215106606483,0.0028966553509235,0.0084766447544097,False,False,True,True,0.3333333333333333,1.0,GT>proxy,-8.598946571350098,-8.489571571350098,-8.598946571350098,-8.489571571350098,0.0351114273071289,-5.378951072692871,5.4140625,True,0.0351114273071289,-5.378951072692871,5.4140625,True,Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_results_with_pmi.csv,4,4.0,3,True,correct,1.0,True,1.0,strong GT preference
150,horse_prompt1,original_images/images/horse.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,3,3,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,1.0,4.0,4.0,-8.126680374145508,-8.126680374145508,-8.126680374145508,0.0149086043238639,0.0149086043238639,1,exact,-16.782930374145508,-16.782930374145508,-16.782930374145508,0.0149086043238639,0.0149086043238639,1,exact,8.65625,8.65625,8.65625,1,True,True,0.0039273798465728,0.001495934324339,0.0142939049983397,False,False,True,True,0.3333333333333333,1.0,GT>proxy,-8.598946571350098,-8.489571571350098,-8.598946571350098,-8.489571571350098,0.4722661972045898,-8.29335880279541,8.765625,True,0.4722661972045898,-8.29335880279541,8.765625,True,Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_results_with_pmi.csv,4,4.0,3,True,correct,1.0,True,1.0,strong GT preference
152,hyena_prompt1,original_images/images/hyena.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,3,3,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,1.0,4.0,4.0,-7.907224655151367,-7.907224655151367,-7.907224655151367,0.0093361558392643,0.0093361558392643,1,exact,-15.196287155151367,-15.196287155151367,-15.196287155151367,0.0093361558392643,0.0093361558392643,1,exact,7.2890625,7.2890625,7.2890625,1,True,True,0.0071633313782513,0.0007200937252491,0.0206438781460747,False,False,True,True,0.3333333333333333,1.0,GT>proxy,-8.598946571350098,-8.489571571350098,-8.598946571350098,-8.489571571350098,0.6917219161987305,-6.7067155838012695,7.3984375,True,0.6917219161987305,-6.7067155838012695,7.3984375,True,Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_results_with_pmi.csv,4,4.0,3,True,correct,1.0,True,1.0,strong GT preference
154,ibex_prompt1,original_images/images/ibex.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,3,3,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,1.0,4.0,4.0,-8.032389640808105,-8.032389640808105,-8.032389640808105,0.0104841031134128,0.0104841031134128,1,exact,-15.696452140808104,-15.696452140808104,-15.696452140808104,0.0104841031134128,0.0104841031134128,1,exact,7.6640625,7.6640625,7.6640625,1,True,True,0.0056994408369064,0.0004278293636161,0.0324784974945941,False,False,True,True,0.3333333333333333,1.0,GT>proxy,-8.598946571350098,-8.489571571350098,-8.598946571350098,-8.489571571350098,0.5665569305419922,-7.206880569458008,7.7734375,True,0.5665569305419922,-7.206880569458008,7.7734375,True,Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_results_with_pmi.csv,4,4.0,3,True,correct,1.0,True,1.0,strong GT preference
156,ibis_prompt1,original_images/images/ibis.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",2,2,2,{2},2,2,2.0,True,True,,,,,,,,,,,,,,4,4,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[0, 1, 2, 3, 4]",5,5,1.0,2.0,2.0,-7.548521041870117,-7.548521041870117,-7.548521041870117,0.0150953847914934,0.0150953847914934,1,exact,-15.196958541870115,-15.196958541870115,-15.196958541870115,0.0150953847914934,0.0150953847914934,1,exact,7.6484375,7.6484375,7.6484375,1,True,True,0.0091858115047216,0.002171886852011,0.0143256474984809,False,False,True,True,0.5,-2.0,GT<proxy,-8.309884071350098,-8.598946571350098,-8.309884071350098,-8.598946571350098,0.7613630294799805,-6.59801197052002,7.359375,True,0.7613630294799805,-6.59801197052002,7.359375,True,Qwen2.5-VL-7B,qwen7b,qwen7b_original_sequence_results_with_pmi.csv,2,2.0,4,True,correct,1.0,True,1.0,strong GT preference
