model,ID,topic,sub_topic,avg_margin,pmi_margin,prefers_gt_seq,prefers_gt_pmi,sequence_outcome,correct_numeric_eval,generated_matches_proxy,margin_token,entropy_token,prefers_gt_token,outcome,token_seq_agree,agreement_type
Qwen2.5-VL-7B,plover_prompt1,Animals,animal,8.187499523162842,7.898437023162842,True,1.0,correct,True,False,7.8749999920255505,0.0044324961490929,True,correct,True,both prefer GT
Qwen2.5-VL-7B,pronghorn_prompt1,Animals,animal,7.1875,7.296875,True,1.0,correct,True,False,11.468749761970685,0.0003740010724868,True,correct,True,both prefer GT
Qwen2.5-VL-7B,puma_prompt1,Animals,animal,8.671874046325684,8.781249046325684,True,1.0,correct,True,False,10.5312501236549,0.0011596919503062,True,correct,True,both prefer GT
Qwen2.5-VL-7B,rabbit_prompt1,Animals,animal,6.7578125,6.8671875,True,1.0,correct,True,False,10.000000362415449,0.0011512751225382,True,correct,True,both prefer GT
Qwen2.5-VL-7B,red_fox_prompt1,Animals,animal,8.070312023162842,8.179687023162842,True,1.0,correct,True,False,10.734374525294696,0.000810916244518,True,correct,True,both prefer GT
Qwen2.5-VL-7B,red_wolf_prompt1,Animals,animal,8.437500476837158,8.546875476837158,True,1.0,correct,True,False,10.906250241532687,0.0009750090539455,True,correct,True,both prefer GT
Qwen2.5-VL-7B,reindeer_prompt1,Animals,animal,8.7109375,8.8203125,True,1.0,correct,True,False,11.562500238876964,0.0004052700533065,True,correct,True,both prefer GT
Qwen2.5-VL-7B,rhea_prompt1,Animals,animal,8.09375,7.9140625,True,1.0,correct,True,False,9.43749966820178,0.0025349119678139,True,correct,True,both prefer GT
Qwen2.5-VL-7B,rooster_prompt1,Animals,animal,8.109375,7.9296875,True,1.0,correct,True,False,9.062499783045496,0.0022243093699216,True,correct,True,both prefer GT
Qwen2.5-VL-7B,sandpiper_prompt1,Animals,animal,8.328125476837158,9.480469226837158,True,1.0,correct,True,False,8.390624816092895,0.003307799110189,True,correct,True,both prefer GT
Qwen2.5-VL-7B,secretary_bird_prompt1,Animals,animal,7.249999523162842,8.402343273162842,True,1.0,correct,True,False,7.265624852851033,0.0103514837101101,True,correct,True,both prefer GT
Qwen2.5-VL-7B,serval_prompt1,Animals,animal,8.859375,8.96875,True,1.0,correct,True,False,10.64062524399924,0.0012877229601144,True,correct,True,both prefer GT
Qwen2.5-VL-7B,sheep_prompt1,Animals,animal,8.242186546325684,8.351561546325684,True,1.0,correct,True,False,11.906250119491231,0.0003230049624107,True,correct,True,both prefer GT
Qwen2.5-VL-7B,spoonbill_prompt1,Animals,animal,7.507812023162842,8.660155773162842,True,1.0,correct,True,False,8.156249663967174,0.0051286304369568,True,correct,True,both prefer GT
Qwen2.5-VL-7B,springbok_prompt1,Animals,animal,7.734375,7.84375,True,1.0,correct,True,False,12.125000119427568,0.0002877767255995,True,correct,True,both prefer GT
Qwen2.5-VL-7B,stilt_prompt1,Animals,animal,6.8984375,8.05078125,True,1.0,correct,True,False,5.640625053551048,0.0466212779283523,True,correct,True,both prefer GT
Qwen2.5-VL-7B,stork_prompt1,Animals,animal,7.460937023162842,8.613280773162842,True,1.0,correct,True,False,7.921874864900019,0.0043315296061336,True,correct,True,both prefer GT
Qwen2.5-VL-7B,swan_prompt1,Animals,animal,7.9609375,9.11328125,True,1.0,correct,True,False,9.250000392406946,0.00285733374767,True,correct,True,both prefer GT
Qwen2.5-VL-7B,tiger_prompt1,Animals,animal,8.4609375,8.5703125,True,1.0,correct,True,False,10.406250371655917,0.0019640838727355,True,correct,True,both prefer GT
Qwen2.5-VL-7B,turkey_prompt1,Animals,animal,7.601562023162842,8.753905773162842,True,1.0,correct,True,False,8.609375414147507,0.0034658301156014,True,correct,True,both prefer GT
Qwen2.5-VL-7B,warthog_prompt1,Animals,animal,6.8125,6.921875,True,1.0,correct,True,False,11.328124761970685,0.0003713578917086,True,correct,True,both prefer GT
Qwen2.5-VL-7B,water_buffalo_prompt1,Animals,animal,7.4375,7.546875,True,1.0,correct,True,False,11.687499881230906,0.000401754892664,True,correct,True,both prefer GT
Qwen2.5-VL-7B,wild_boar_prompt1,Animals,animal,6.578125,6.6875,True,1.0,correct,True,False,11.578124881230906,0.0004007528768852,True,correct,True,both prefer GT
Qwen2.5-VL-7B,wildebeest_prompt1,Animals,animal,7.890624046325684,7.999999046325684,True,1.0,correct,True,False,12.14062535784069,0.0002878627565223,True,correct,True,both prefer GT
Qwen2.5-VL-7B,yak_prompt1,Animals,animal,8.671874523162842,8.781249523162842,True,1.0,correct,True,False,11.296875358533724,0.0005620133597403,True,correct,True,both prefer GT
Qwen2.5-VL-7B,zebra_prompt1,Animals,animal,9.406250953674316,9.515625953674316,True,1.0,correct,True,False,13.04687464241215,0.0001318764116149,True,correct,True,both prefer GT
Qwen2.5-VL-7B,adidas_prompt1,Logos,shoes,2.9296875,2.8203125,True,1.0,correct,True,False,3.687499955296517,0.3161407113075256,True,correct,True,both prefer GT
Qwen2.5-VL-7B,nike_prompt1,Logos,shoes,0.90625,-0.24609375,True,0.0,correct,True,False,1.1406250596046448,0.8543156981468201,True,correct,True,both prefer GT
Qwen2.5-VL-7B,chess_grid_standard_notitle_px1152_Q1,Game Boards,Chess Grid,-3.821205347776413,0.6379198133945465,False,1.0,correct,True,False,3.218750052154064,0.4342081248760223,True,correct,False,sequence proxy / token GT
Qwen2.5-VL-7B,sudoku_grid_standard_notitle_px1152_Q1,Game Boards,Sudoku Grid,-0.596612960100174,4.0402465760707855,False,1.0,correct,True,False,6.470237964764237,0.0353745147585868,True,correct,False,sequence proxy / token GT
