idx,ID,topic,sub_topic,ground_truth_num,run_mode,fallback_used,original_error_before_fallback,image_resize_applied,max_image_side,original_image_width,original_image_height,processed_image_width,processed_image_height,input_ids_shape,pixel_values_shape,num_image_crops,candidate,candidate_str,status,span_mode,seq_logprob,avg_logprob,char_logprob,entropy_step1,entropy_mean,n_tokens,candidate_token_ids,token_logprobs,model,model_key,source_file
222,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,5,5,ok,exact,-7.643346786499023,-7.643346786499023,-7.643346786499023,0.0267587527632713,0.0267587527632713,1,[20],[-7.643346786499023],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
224,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,1,1,ok,exact,-8.627845764160156,-8.627845764160156,-8.627845764160156,0.0268555209040641,0.0268555209040641,1,[16],[-8.627845764160156],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
224,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,2,2,ok,exact,-10.784095764160156,-10.784095764160156,-10.784095764160156,0.0268555209040641,0.0268555209040641,1,[17],[-10.784095764160156],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
224,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,3,3,ok,exact,-9.471595764160156,-9.471595764160156,-9.471595764160156,0.0268555209040641,0.0268555209040641,1,[18],[-9.471595764160156],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
224,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,4,4,ok,exact,-9.205970764160156,-9.205970764160156,-9.205970764160156,0.0268555209040641,0.0268555209040641,1,[19],[-9.205970764160156],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
224,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,5,5,ok,exact,-6.799720287322998,-6.799720287322998,-6.799720287322998,0.0268555209040641,0.0268555209040641,1,[20],[-6.799720287322998],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
226,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,1,1,ok,exact,-8.393067359924316,-8.393067359924316,-8.393067359924316,0.0233810786157846,0.0233810786157846,1,[16],[-8.393067359924316],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
226,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,2,2,ok,exact,-11.814942359924316,-11.814942359924316,-11.814942359924316,0.0233810786157846,0.0233810786157846,1,[17],[-11.814942359924316],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
226,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,3,3,ok,exact,-9.502442359924316,-9.502442359924316,-9.502442359924316,0.0233810786157846,0.0233810786157846,1,[18],[-9.502442359924316],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
226,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,4,4,ok,exact,-10.736817359924316,-10.736817359924316,-10.736817359924316,0.0233810786157846,0.0233810786157846,1,[19],[-10.736817359924316],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
226,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,5,5,ok,exact,-6.893067359924316,-6.893067359924316,-6.893067359924316,0.0233810786157846,0.0233810786157846,1,[20],[-6.893067359924316],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
228,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,1,1,ok,exact,-8.564537048339844,-8.564537048339844,-8.564537048339844,0.0203800331801176,0.0203800331801176,1,[16],[-8.564537048339844],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
228,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,2,2,ok,exact,-11.517662048339844,-11.517662048339844,-11.517662048339844,0.0203800331801176,0.0203800331801176,1,[17],[-11.517662048339844],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
228,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,3,3,ok,exact,-10.220787048339844,-10.220787048339844,-10.220787048339844,0.0203800331801176,0.0203800331801176,1,[18],[-10.220787048339844],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
228,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,4,4,ok,exact,-10.298912048339844,-10.298912048339844,-10.298912048339844,0.0203800331801176,0.0203800331801176,1,[19],[-10.298912048339844],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
228,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,5,5,ok,exact,-7.439536571502685,-7.439536571502685,-7.439536571502685,0.0203800331801176,0.0203800331801176,1,[20],[-7.4395365715026855],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
230,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,1,1,ok,exact,-8.486656188964844,-8.486656188964844,-8.486656188964844,0.0223728530108928,0.0223728530108928,1,[16],[-8.486656188964844],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
230,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,2,2,ok,exact,-11.002281188964844,-11.002281188964844,-11.002281188964844,0.0223728530108928,0.0223728530108928,1,[17],[-11.002281188964844],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
230,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,3,3,ok,exact,-9.330406188964844,-9.330406188964844,-9.330406188964844,0.0223728530108928,0.0223728530108928,1,[18],[-9.330406188964844],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
230,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,4,4,ok,exact,-10.424156188964844,-10.424156188964844,-10.424156188964844,0.0223728530108928,0.0223728530108928,1,[19],[-10.424156188964844],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
230,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,5,5,ok,exact,-7.142906665802002,-7.142906665802002,-7.142906665802002,0.0223728530108928,0.0223728530108928,1,[20],[-7.142906665802002],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
232,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,1,1,ok,exact,-8.845826148986816,-8.845826148986816,-8.845826148986816,0.0206286087632179,0.0206286087632179,1,[16],[-8.845826148986816],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
232,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,2,2,ok,exact,-11.283326148986816,-11.283326148986816,-11.283326148986816,0.0206286087632179,0.0206286087632179,1,[17],[-11.283326148986816],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
232,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,3,3,ok,exact,-10.564576148986816,-10.564576148986816,-10.564576148986816,0.0206286087632179,0.0206286087632179,1,[18],[-10.564576148986816],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
232,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,4,4,ok,exact,-10.033326148986816,-10.033326148986816,-10.033326148986816,0.0206286087632179,0.0206286087632179,1,[19],[-10.033326148986816],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
232,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,5,5,ok,exact,-7.377076148986816,-7.377076148986816,-7.377076148986816,0.0206286087632179,0.0206286087632179,1,[20],[-7.377076148986816],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
234,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,1,1,ok,exact,-8.315641403198242,-8.315641403198242,-8.315641403198242,0.0284832417964935,0.0284832417964935,1,[16],[-8.315641403198242],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
234,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,2,2,ok,exact,-11.206266403198242,-11.206266403198242,-11.206266403198242,0.0284832417964935,0.0284832417964935,1,[17],[-11.206266403198242],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
234,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,3,3,ok,exact,-10.003141403198242,-10.003141403198242,-10.003141403198242,0.0284832417964935,0.0284832417964935,1,[18],[-10.003141403198242],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
234,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,4,4,ok,exact,-11.003141403198242,-11.003141403198242,-11.003141403198242,0.0284832417964935,0.0284832417964935,1,[19],[-11.003141403198242],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
234,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,5,5,ok,exact,-6.4875168800354,-6.4875168800354,-6.4875168800354,0.0284832417964935,0.0284832417964935,1,[20],[-6.4875168800354],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
236,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,1,1,ok,exact,-8.082080841064453,-8.082080841064453,-8.082080841064453,0.0336164943873882,0.0336164943873882,1,[16],[-8.082080841064453],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
236,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,2,2,ok,exact,-11.535205841064451,-11.535205841064451,-11.535205841064451,0.0336164943873882,0.0336164943873882,1,[17],[-11.535205841064453],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
236,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,3,3,ok,exact,-8.769580841064453,-8.769580841064453,-8.769580841064453,0.0336164943873882,0.0336164943873882,1,[18],[-8.769580841064453],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
236,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,4,4,ok,exact,-10.957080841064451,-10.957080841064451,-10.957080841064451,0.0336164943873882,0.0336164943873882,1,[19],[-10.957080841064453],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
236,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,5,5,ok,exact,-6.066455364227295,-6.066455364227295,-6.066455364227295,0.0336164943873882,0.0336164943873882,1,[20],[-6.066455364227295],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
238,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,1,1,ok,exact,-8.252537727355957,-8.252537727355957,-8.252537727355957,0.0254373550415039,0.0254373550415039,1,[16],[-8.252537727355957],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
238,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,2,2,ok,exact,-10.408787727355955,-10.408787727355955,-10.408787727355955,0.0254373550415039,0.0254373550415039,1,[17],[-10.408787727355957],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
238,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,3,3,ok,exact,-9.674412727355955,-9.674412727355955,-9.674412727355955,0.0254373550415039,0.0254373550415039,1,[18],[-9.674412727355957],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
238,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,4,4,ok,exact,-9.377537727355955,-9.377537727355955,-9.377537727355955,0.0254373550415039,0.0254373550415039,1,[19],[-9.377537727355957],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
238,mercedes_prompt1,Logos,cars,3,,,,,,,,,,,,,5,5,ok,exact,-7.424412250518799,-7.424412250518799,-7.424412250518799,0.0254373550415039,0.0254373550415039,1,[20],[-7.424412250518799],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
240,moose_prompt1,Animals,animal,4,,,,,,,,,,,,,2,2,ok,exact,-12.830379486083984,-12.830379486083984,-12.830379486083984,0.0190869737416505,0.0190869737416505,1,[17],[-12.830379486083984],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
240,moose_prompt1,Animals,animal,4,,,,,,,,,,,,,3,3,ok,exact,-14.392879486083984,-14.392879486083984,-14.392879486083984,0.0190869737416505,0.0190869737416505,1,[18],[-14.392879486083984],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
240,moose_prompt1,Animals,animal,4,,,,,,,,,,,,,4,4,ok,exact,-6.392879486083984,-6.392879486083984,-6.392879486083984,0.0190869737416505,0.0190869737416505,1,[19],[-6.392879486083984],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
240,moose_prompt1,Animals,animal,4,,,,,,,,,,,,,5,5,ok,exact,-14.205379486083984,-14.205379486083984,-14.205379486083984,0.0190869737416505,0.0190869737416505,1,[20],[-14.205379486083984],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
240,moose_prompt1,Animals,animal,4,,,,,,,,,,,,,6,6,ok,exact,-12.252254486083984,-12.252254486083984,-12.252254486083984,0.0190869737416505,0.0190869737416505,1,[21],[-12.252254486083984],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
242,mountain_goat_prompt1,Animals,animal,4,,,,,,,,,,,,,2,2,ok,exact,-13.661009788513184,-13.661009788513184,-13.661009788513184,0.0329648070037364,0.0329648070037364,1,[17],[-13.661009788513184],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
242,mountain_goat_prompt1,Animals,animal,4,,,,,,,,,,,,,3,3,ok,exact,-14.098509788513184,-14.098509788513184,-14.098509788513184,0.0329648070037364,0.0329648070037364,1,[18],[-14.098509788513184],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
242,mountain_goat_prompt1,Animals,animal,4,,,,,,,,,,,,,4,4,ok,exact,-5.442259788513184,-5.442259788513184,-5.442259788513184,0.0329648070037364,0.0329648070037364,1,[19],[-5.442259788513184],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
242,mountain_goat_prompt1,Animals,animal,4,,,,,,,,,,,,,5,5,ok,exact,-13.567259788513184,-13.567259788513184,-13.567259788513184,0.0329648070037364,0.0329648070037364,1,[20],[-13.567259788513184],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
242,mountain_goat_prompt1,Animals,animal,4,,,,,,,,,,,,,6,6,ok,exact,-11.489134788513184,-11.489134788513184,-11.489134788513184,0.0329648070037364,0.0329648070037364,1,[21],[-11.489134788513184],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
244,mule_prompt1,Animals,animal,4,,,,,,,,,,,,,2,2,ok,exact,-14.11178493499756,-14.11178493499756,-14.11178493499756,0.0204184036701917,0.0204184036701917,1,[17],[-14.111784934997559],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
244,mule_prompt1,Animals,animal,4,,,,,,,,,,,,,3,3,ok,exact,-15.12740993499756,-15.12740993499756,-15.12740993499756,0.0204184036701917,0.0204184036701917,1,[18],[-15.127409934997559],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
244,mule_prompt1,Animals,animal,4,,,,,,,,,,,,,4,4,ok,exact,-6.330534934997559,-6.330534934997559,-6.330534934997559,0.0204184036701917,0.0204184036701917,1,[19],[-6.330534934997559],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
244,mule_prompt1,Animals,animal,4,,,,,,,,,,,,,5,5,ok,exact,-13.81490993499756,-13.81490993499756,-13.81490993499756,0.0204184036701917,0.0204184036701917,1,[20],[-13.814909934997559],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
244,mule_prompt1,Animals,animal,4,,,,,,,,,,,,,6,6,ok,exact,-11.76803493499756,-11.76803493499756,-11.76803493499756,0.0204184036701917,0.0204184036701917,1,[21],[-11.768034934997559],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
246,ocelot_prompt1,Animals,animal,4,,,,,,,,,,,,,2,2,ok,exact,-11.630465507507324,-11.630465507507324,-11.630465507507324,0.0411738082766532,0.0411738082766532,1,[17],[-11.630465507507324],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
246,ocelot_prompt1,Animals,animal,4,,,,,,,,,,,,,3,3,ok,exact,-13.661715507507324,-13.661715507507324,-13.661715507507324,0.0411738082766532,0.0411738082766532,1,[18],[-13.661715507507324],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
246,ocelot_prompt1,Animals,animal,4,,,,,,,,,,,,,4,4,ok,exact,-5.489840030670166,-5.489840030670166,-5.489840030670166,0.0411738082766532,0.0411738082766532,1,[19],[-5.489840030670166],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
246,ocelot_prompt1,Animals,animal,4,,,,,,,,,,,,,5,5,ok,exact,-11.458590507507324,-11.458590507507324,-11.458590507507324,0.0411738082766532,0.0411738082766532,1,[20],[-11.458590507507324],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
246,ocelot_prompt1,Animals,animal,4,,,,,,,,,,,,,6,6,ok,exact,-9.614840507507324,-9.614840507507324,-9.614840507507324,0.0411738082766532,0.0411738082766532,1,[21],[-9.614840507507324],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
248,okapi_prompt1,Animals,animal,4,,,,,,,,,,,,,2,2,ok,exact,-12.581603050231934,-12.581603050231934,-12.581603050231934,0.0263221710920333,0.0263221710920333,1,[17],[-12.581603050231934],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
248,okapi_prompt1,Animals,animal,4,,,,,,,,,,,,,3,3,ok,exact,-13.925353050231934,-13.925353050231934,-13.925353050231934,0.0263221710920333,0.0263221710920333,1,[18],[-13.925353050231934],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
248,okapi_prompt1,Animals,animal,4,,,,,,,,,,,,,4,4,ok,exact,-5.815978527069092,-5.815978527069092,-5.815978527069092,0.0263221710920333,0.0263221710920333,1,[19],[-5.815978527069092],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
248,okapi_prompt1,Animals,animal,4,,,,,,,,,,,,,5,5,ok,exact,-13.300353050231934,-13.300353050231934,-13.300353050231934,0.0263221710920333,0.0263221710920333,1,[20],[-13.300353050231934],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
248,okapi_prompt1,Animals,animal,4,,,,,,,,,,,,,6,6,ok,exact,-11.097228050231934,-11.097228050231934,-11.097228050231934,0.0263221710920333,0.0263221710920333,1,[21],[-11.097228050231934],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
250,ostrich_prompt1,Animals,animal,2,,,,,,,,,,,,,0,0,ok,exact,-12.33106803894043,-12.33106803894043,-12.33106803894043,0.0264323782175779,0.0264323782175779,1,[15],[-12.33106803894043],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
250,ostrich_prompt1,Animals,animal,2,,,,,,,,,,,,,1,1,ok,exact,-11.89356803894043,-11.89356803894043,-11.89356803894043,0.0264323782175779,0.0264323782175779,1,[16],[-11.89356803894043],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
250,ostrich_prompt1,Animals,animal,2,,,,,,,,,,,,,2,2,ok,exact,-7.50294303894043,-7.50294303894043,-7.50294303894043,0.0264323782175779,0.0264323782175779,1,[17],[-7.50294303894043],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
250,ostrich_prompt1,Animals,animal,2,,,,,,,,,,,,,3,3,ok,exact,-12.89356803894043,-12.89356803894043,-12.89356803894043,0.0264323782175779,0.0264323782175779,1,[18],[-12.89356803894043],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
250,ostrich_prompt1,Animals,animal,2,,,,,,,,,,,,,4,4,ok,exact,-6.72169303894043,-6.72169303894043,-6.72169303894043,0.0264323782175779,0.0264323782175779,1,[19],[-6.72169303894043],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
252,oystercatcher_prompt1,Animals,animal,2,,,,,,,,,,,,,0,0,ok,exact,-14.251211166381836,-14.251211166381836,-14.251211166381836,0.0114601217210292,0.0114601217210292,1,[15],[-14.251211166381836],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
252,oystercatcher_prompt1,Animals,animal,2,,,,,,,,,,,,,1,1,ok,exact,-11.094961166381836,-11.094961166381836,-11.094961166381836,0.0114601217210292,0.0114601217210292,1,[16],[-11.094961166381836],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
252,oystercatcher_prompt1,Animals,animal,2,,,,,,,,,,,,,2,2,ok,exact,-8.407461166381836,-8.407461166381836,-8.407461166381836,0.0114601217210292,0.0114601217210292,1,[17],[-8.407461166381836],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
252,oystercatcher_prompt1,Animals,animal,2,,,,,,,,,,,,,3,3,ok,exact,-14.438711166381836,-14.438711166381836,-14.438711166381836,0.0114601217210292,0.0114601217210292,1,[18],[-14.438711166381836],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
252,oystercatcher_prompt1,Animals,animal,2,,,,,,,,,,,,,4,4,ok,exact,-12.798086166381836,-12.798086166381836,-12.798086166381836,0.0114601217210292,0.0114601217210292,1,[19],[-12.798086166381836],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
254,peacock_prompt1,Animals,animal,2,,,,,,,,,,,,,0,0,ok,exact,-14.798657417297363,-14.798657417297363,-14.798657417297363,0.0153183145448565,0.0153183145448565,1,[15],[-14.798657417297363],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
254,peacock_prompt1,Animals,animal,2,,,,,,,,,,,,,1,1,ok,exact,-12.298657417297363,-12.298657417297363,-12.298657417297363,0.0153183145448565,0.0153183145448565,1,[16],[-12.298657417297363],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
254,peacock_prompt1,Animals,animal,2,,,,,,,,,,,,,2,2,ok,exact,-8.079907417297363,-8.079907417297363,-8.079907417297363,0.0153183145448565,0.0153183145448565,1,[17],[-8.079907417297363],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
254,peacock_prompt1,Animals,animal,2,,,,,,,,,,,,,3,3,ok,exact,-15.501782417297363,-15.501782417297363,-15.501782417297363,0.0153183145448565,0.0153183145448565,1,[18],[-15.501782417297363],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
254,peacock_prompt1,Animals,animal,2,,,,,,,,,,,,,4,4,ok,exact,-12.470532417297363,-12.470532417297363,-12.470532417297363,0.0153183145448565,0.0153183145448565,1,[19],[-12.470532417297363],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
256,pig_prompt1,Animals,animal,4,,,,,,,,,,,,,2,2,ok,exact,-12.94164752960205,-12.94164752960205,-12.94164752960205,0.0307622216641902,0.0307622216641902,1,[17],[-12.94164752960205],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
256,pig_prompt1,Animals,animal,4,,,,,,,,,,,,,3,3,ok,exact,-14.59789752960205,-14.59789752960205,-14.59789752960205,0.0307622216641902,0.0307622216641902,1,[18],[-14.59789752960205],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
256,pig_prompt1,Animals,animal,4,,,,,,,,,,,,,4,4,ok,exact,-5.660397529602051,-5.660397529602051,-5.660397529602051,0.0307622216641902,0.0307622216641902,1,[19],[-5.660397529602051],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
256,pig_prompt1,Animals,animal,4,,,,,,,,,,,,,5,5,ok,exact,-13.89477252960205,-13.89477252960205,-13.89477252960205,0.0307622216641902,0.0307622216641902,1,[20],[-13.89477252960205],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
256,pig_prompt1,Animals,animal,4,,,,,,,,,,,,,6,6,ok,exact,-11.26977252960205,-11.26977252960205,-11.26977252960205,0.0307622216641902,0.0307622216641902,1,[21],[-11.26977252960205],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
258,plover_prompt1,Animals,animal,2,,,,,,,,,,,,,0,0,ok,exact,-14.407318115234377,-14.407318115234377,-14.407318115234377,0.0104092508554458,0.0104092508554458,1,[15],[-14.407318115234375],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
258,plover_prompt1,Animals,animal,2,,,,,,,,,,,,,1,1,ok,exact,-11.891693115234377,-11.891693115234377,-11.891693115234377,0.0104092508554458,0.0104092508554458,1,[16],[-11.891693115234375],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
258,plover_prompt1,Animals,animal,2,,,,,,,,,,,,,2,2,ok,exact,-8.110443115234375,-8.110443115234375,-8.110443115234375,0.0104092508554458,0.0104092508554458,1,[17],[-8.110443115234375],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
258,plover_prompt1,Animals,animal,2,,,,,,,,,,,,,3,3,ok,exact,-14.891693115234377,-14.891693115234377,-14.891693115234377,0.0104092508554458,0.0104092508554458,1,[18],[-14.891693115234375],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
258,plover_prompt1,Animals,animal,2,,,,,,,,,,,,,4,4,ok,exact,-11.422943115234377,-11.422943115234377,-11.422943115234377,0.0104092508554458,0.0104092508554458,1,[19],[-11.422943115234375],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
260,pronghorn_prompt1,Animals,animal,4,,,,,,,,,,,,,2,2,ok,exact,-12.59663200378418,-12.59663200378418,-12.59663200378418,0.0235677696764469,0.0235677696764469,1,[17],[-12.59663200378418],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
260,pronghorn_prompt1,Animals,animal,4,,,,,,,,,,,,,3,3,ok,exact,-13.97163200378418,-13.97163200378418,-13.97163200378418,0.0235677696764469,0.0235677696764469,1,[18],[-13.97163200378418],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
260,pronghorn_prompt1,Animals,animal,4,,,,,,,,,,,,,4,4,ok,exact,-6.09663200378418,-6.09663200378418,-6.09663200378418,0.0235677696764469,0.0235677696764469,1,[19],[-6.09663200378418],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
260,pronghorn_prompt1,Animals,animal,4,,,,,,,,,,,,,5,5,ok,exact,-13.29975700378418,-13.29975700378418,-13.29975700378418,0.0235677696764469,0.0235677696764469,1,[20],[-13.29975700378418],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
260,pronghorn_prompt1,Animals,animal,4,,,,,,,,,,,,,6,6,ok,exact,-11.25288200378418,-11.25288200378418,-11.25288200378418,0.0235677696764469,0.0235677696764469,1,[21],[-11.25288200378418],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
262,puma_prompt1,Animals,animal,4,,,,,,,,,,,,,2,2,ok,exact,-11.940342903137209,-11.940342903137209,-11.940342903137209,0.0241630859673023,0.0241630859673023,1,[17],[-11.940342903137207],Qwen2.5-VL-3B,qwen3b,qwen3b_original_sequence_candidates.csv
