idx,ID,image_path,topic,sub_topic,type_of_question,prompt,prompt_used_for_generation,ground_truth,ground_truth_num,model_answer,pred_norm,gt_norm,pred_num,correct_exact,correct_numeric,generation_error,run_mode,fallback_used,original_error_before_fallback,image_resize_applied,max_image_side,original_image_width,original_image_height,processed_image_width,processed_image_height,input_ids_shape,pixel_values_shape,num_image_crops,detected_digit,detected_token_text,answer_step,candidate_policy,candidate_set,valid_single_token_candidates,skipped_multitoken_candidates,gt_token_id,gt_token_variant,gt_logprob_token,proxy_bias_value,proxy_bias_token_id,proxy_bias_token_variant,proxy_bias_logprob_token,margin_token,prefers_gt_token,gt_rank_window_token,entropy_token,num_valid_single_token_candidates,num_skipped_multitoken_candidates,generated_matches_proxy,full_hallucination,model,model_key,source_file,task,gt_num_eval,pred_num_eval,proxy_num_eval,correct_numeric_eval,proxy_confusion,outcome
86,bison_prompt1,original_images/images/bison.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,4,4,1,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-0.0008572241058573,6,21,6,-8.00085735321045,8.000000129104592,True,1,0.0090776225551962,5,0,,,Qwen2.5-VL-3B,qwen3b,qwen3b_original_numeric_signal.csv,Counting,4,4.0,6,True,False,correct
88,bobcat_prompt1,original_images/images/bobcat.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,4,4,1,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-0.0475445725023746,6,21,6,-5.563169479370117,5.515624906867743,True,1,0.2242838889360427,5,0,,,Qwen2.5-VL-3B,qwen3b,qwen3b_original_numeric_signal.csv,Counting,4,4.0,6,True,False,correct
90,buffalo_prompt1,original_images/images/buffalo.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,4,4,1,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-0.0008596062543801,6,21,6,-8.110234260559082,8.109374654304702,True,1,0.0091618401929736,5,0,,,Qwen2.5-VL-3B,qwen3b,qwen3b_original_numeric_signal.csv,Counting,4,4.0,6,True,False,correct
92,camel_prompt1,original_images/images/camel.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,4,4,1,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-0.0029673613607883,6,21,6,-6.815467357635498,6.81249999627471,True,1,0.0248014368116855,5,0,,,Qwen2.5-VL-3B,qwen3b,qwen3b_original_numeric_signal.csv,Counting,4,4.0,6,True,False,correct
94,caracal_prompt1,original_images/images/caracal.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,4,4,1,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-0.0139683252200484,6,21,6,-5.654593467712402,5.640625142492354,True,1,0.0941298827528953,5,0,,,Qwen2.5-VL-3B,qwen3b,qwen3b_original_numeric_signal.csv,Counting,4,4.0,6,True,False,correct
96,caribou_prompt1,original_images/images/caribou.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,4,4,1,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-0.0050900159403681,6,21,6,-7.551965236663818,7.54687522072345,True,1,0.0359095558524131,5,0,,,Qwen2.5-VL-3B,qwen3b,qwen3b_original_numeric_signal.csv,Counting,4,4.0,6,True,False,correct
98,cassowary_prompt1,original_images/images/cassowary.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",2,2,{2},2,2,2.0,True,True,,,,,,,,,,,,,,2,2,1,"GT±2, single-token only","[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",[],17,2,-0.0056162420660257,4,19,4,-5.396241188049316,5.390624945983291,True,1,0.0397676974534988,5,0,,,Qwen2.5-VL-3B,qwen3b,qwen3b_original_numeric_signal.csv,Counting,2,2.0,4,True,False,correct
100,cheetah_prompt1,original_images/images/cheetah.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,4,4,1,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-0.0266377031803131,6,21,6,-6.448512554168701,6.421874850988388,True,1,0.1412063390016555,5,0,,,Qwen2.5-VL-3B,qwen3b,qwen3b_original_numeric_signal.csv,Counting,4,4.0,6,True,False,correct
102,chicken_prompt1,original_images/images/chicken.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",2,2,{2},2,2,2.0,True,True,,,,,,,,,,,,,,2,2,1,"GT±2, single-token only","[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",[],17,2,-0.0032226317562162,4,19,4,-6.237597465515137,6.23437483375892,True,1,0.0261682998389005,5,0,,,Qwen2.5-VL-3B,qwen3b,qwen3b_original_numeric_signal.csv,Counting,2,2.0,4,True,False,correct
104,cow_prompt1,original_images/images/cow.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,4,4,1,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-0.0004912600270472,6,21,6,-9.04736614227295,9.046874882245902,True,1,0.0054878867231309,5,0,,,Qwen2.5-VL-3B,qwen3b,qwen3b_original_numeric_signal.csv,Counting,4,4.0,6,True,False,correct
106,coyote_prompt1,original_images/images/coyote.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,4,4,1,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-0.0038419971242547,6,21,6,-7.019466876983643,7.015624879859388,True,1,0.0340047143399715,5,0,,,Qwen2.5-VL-3B,qwen3b,qwen3b_original_numeric_signal.csv,Counting,4,4.0,6,True,False,correct
108,crane_prompt1,original_images/images/crane.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",2,2,{2},2,2,2.0,True,True,,,,,,,,,,,,,,2,2,1,"GT±2, single-token only","[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",[],17,2,-0.0011261318577453,4,19,4,-7.954251289367676,7.95312515750993,True,1,0.0109224338084459,5,0,,,Qwen2.5-VL-3B,qwen3b,qwen3b_original_numeric_signal.csv,Counting,2,2.0,4,True,False,correct
110,deer_prompt1,original_images/images/deer.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,4,4,1,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-0.0054317745380103,6,21,6,-6.208556652069092,6.203124877531081,True,1,0.0425339005887508,5,0,,,Qwen2.5-VL-3B,qwen3b,qwen3b_original_numeric_signal.csv,Counting,4,4.0,6,True,False,correct
112,dingo_prompt1,original_images/images/dingo.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,4,4,1,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-0.006961022503674,6,21,6,-6.772585868835449,6.765624846331775,True,1,0.0552460066974163,5,0,,,Qwen2.5-VL-3B,qwen3b,qwen3b_original_numeric_signal.csv,Counting,4,4.0,6,True,False,correct
114,domestic_cat_prompt1,original_images/images/domestic cat.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,4,4,1,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-0.0093020144850015,6,21,6,-5.696802139282227,5.687500124797225,True,1,0.0656075552105903,5,0,,,Qwen2.5-VL-3B,qwen3b,qwen3b_original_numeric_signal.csv,Counting,4,4.0,6,True,False,correct
116,domestic_dog_prompt1,original_images/images/domestic dog.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,4,4,1,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-0.0044151684269309,6,21,6,-7.238790035247803,7.234374866820872,True,1,0.0378993600606918,5,0,,,Qwen2.5-VL-3B,qwen3b,qwen3b_original_numeric_signal.csv,Counting,4,4.0,6,True,False,correct
118,donkey_prompt1,original_images/images/donkey.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,4,4,1,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-0.0011948358733206,6,21,6,-7.673069953918457,7.671875118045136,True,1,0.0121126938611269,5,0,,,Qwen2.5-VL-3B,qwen3b,qwen3b_original_numeric_signal.csv,Counting,4,4.0,6,True,False,correct
120,dromedary_camel_prompt1,original_images/images/dromedary camel.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,4,4,1,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-0.0025805288460105,6,21,6,-6.815080642700195,6.812500113854185,True,1,0.0220768302679061,5,0,,,Qwen2.5-VL-3B,qwen3b,qwen3b_original_numeric_signal.csv,Counting,4,4.0,6,True,False,correct
122,duck_prompt1,original_images/images/duck.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",2,2,{2},2,2,2.0,True,True,,,,,,,,,,,,,,2,2,1,"GT±2, single-token only","[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",[],17,2,-0.0016470688860863,4,19,4,-7.407896995544434,7.406249926658347,True,1,0.015527281910181,5,0,,,Qwen2.5-VL-3B,qwen3b,qwen3b_original_numeric_signal.csv,Counting,2,2.0,4,True,False,correct
124,egret_prompt1,original_images/images/egret.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",2,2,{2},2,2,2.0,True,True,,,,,,,,,,,,,,2,2,1,"GT±2, single-token only","[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",[],17,2,-0.0015799432294443,1,16,1,-6.954704761505127,6.953124818275683,True,1,0.0141591820865869,5,0,,,Qwen2.5-VL-3B,qwen3b,qwen3b_original_numeric_signal.csv,Counting,2,2.0,1,True,False,correct
126,eland_prompt1,original_images/images/eland.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,4,4,1,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-0.0045091616921126,6,21,6,-6.692008972167969,6.687499810475856,True,1,0.0377510040998458,5,0,,,Qwen2.5-VL-3B,qwen3b,qwen3b_original_numeric_signal.csv,Counting,4,4.0,6,True,False,correct
128,elk_prompt1,original_images/images/elk.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,4,4,1,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-0.0012621064670383,6,21,6,-8.095011711120605,8.093749604653567,True,1,0.01253561116755,5,0,,,Qwen2.5-VL-3B,qwen3b,qwen3b_original_numeric_signal.csv,Counting,4,4.0,6,True,False,correct
130,emu_prompt1,original_images/images/emu.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",2,2,{2},2,2,2.0,True,True,,,,,,,,,,,,,,2,2,1,"GT±2, single-token only","[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",[],17,2,-0.0129351830109953,4,19,4,-4.731685161590576,4.718749978579581,True,1,0.0830282792448997,5,0,,,Qwen2.5-VL-3B,qwen3b,qwen3b_original_numeric_signal.csv,Counting,2,2.0,4,True,False,correct
132,fennec_fox_prompt1,original_images/images/fennec fox.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,4,4,1,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-0.0046386257745325,6,21,6,-6.379638671875,6.375000046100467,True,1,0.0390268452465534,5,0,,,Qwen2.5-VL-3B,qwen3b,qwen3b_original_numeric_signal.csv,Counting,4,4.0,6,True,False,correct
134,gazelle_prompt1,original_images/images/gazelle.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,4,4,1,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-0.0061651766300201,6,21,6,-5.881165027618408,5.874999850988388,True,1,0.047671191394329,5,0,,,Qwen2.5-VL-3B,qwen3b,qwen3b_original_numeric_signal.csv,Counting,4,4.0,6,True,False,correct
136,giraffe_prompt1,original_images/images/giraffe.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,4,4,1,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-0.000819347333163,6,21,6,-7.844569206237793,7.84374985890463,True,1,0.0083974925801157,5,0,,,Qwen2.5-VL-3B,qwen3b,qwen3b_original_numeric_signal.csv,Counting,4,4.0,6,True,False,correct
138,gnu_prompt1,original_images/images/gnu.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,4,4,1,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-0.0017659559380263,6,21,6,-7.439265727996826,7.4374997720588,True,1,0.0170473363250494,5,0,,,Qwen2.5-VL-3B,qwen3b,qwen3b_original_numeric_signal.csv,Counting,4,4.0,6,True,False,correct
140,goat_prompt1,original_images/images/goat.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,4,4,1,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-0.0017144280718639,6,21,6,-7.32983922958374,7.328124801511876,True,1,0.0161595065146684,5,0,,,Qwen2.5-VL-3B,qwen3b,qwen3b_original_numeric_signal.csv,Counting,4,4.0,6,True,False,correct
142,gray_wolf_prompt1,original_images/images/gray wolf.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,4,4,1,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-0.0043285251595079,6,21,6,-7.269953727722168,7.26562520256266,True,1,0.036445926874876,5,0,,,Qwen2.5-VL-3B,qwen3b,qwen3b_original_numeric_signal.csv,Counting,4,4.0,6,True,False,correct
144,hare_prompt1,original_images/images/hare.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,4,4,1,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-0.0154393929988145,6,21,6,-4.421689510345459,4.406250117346644,True,1,0.0950050503015518,5,0,,,Qwen2.5-VL-3B,qwen3b,qwen3b_original_numeric_signal.csv,Counting,4,4.0,6,True,False,correct
146,heron_prompt1,original_images/images/heron.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",2,2,{2},2,2,2.0,True,True,,,,,,,,,,,,,,2,2,1,"GT±2, single-token only","[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",[],17,2,-0.0014027050929144,1,16,1,-7.548277854919434,7.546875149826519,True,1,0.0133385742083191,5,0,,,Qwen2.5-VL-3B,qwen3b,qwen3b_original_numeric_signal.csv,Counting,2,2.0,1,True,False,correct
148,hippopotamus_prompt1,original_images/images/hippopotamus.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,4,4,1,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-0.0033054498489946,2,17,2,-7.018930435180664,7.015624985331669,True,1,0.0318358466029167,5,0,,,Qwen2.5-VL-3B,qwen3b,qwen3b_original_numeric_signal.csv,Counting,4,4.0,2,True,False,correct
150,horse_prompt1,original_images/images/horse.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,4,4,1,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-0.003388617420569,6,21,6,-7.909638404846191,7.906249787425622,True,1,0.0270697399973869,5,0,,,Qwen2.5-VL-3B,qwen3b,qwen3b_original_numeric_signal.csv,Counting,4,4.0,6,True,False,correct
152,hyena_prompt1,original_images/images/hyena.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,4,4,1,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-0.0054145823232829,6,21,6,-6.8335394859313965,6.8281249036081135,True,1,0.046315211802721,5,0,,,Qwen2.5-VL-3B,qwen3b,qwen3b_original_numeric_signal.csv,Counting,4,4.0,6,True,False,correct
154,ibex_prompt1,original_images/images/ibex.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,4,4,1,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-0.0026395025197416,6,21,6,-6.658889293670654,6.656249791150913,True,1,0.0227944031357765,5,0,,,Qwen2.5-VL-3B,qwen3b,qwen3b_original_numeric_signal.csv,Counting,4,4.0,6,True,False,correct
156,ibis_prompt1,original_images/images/ibis.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",2,2,{2},2,2,2.0,True,True,,,,,,,,,,,,,,2,2,1,"GT±2, single-token only","[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",[],17,2,-0.0013447299133986,1,16,1,-7.782594680786133,7.781249950872734,True,1,0.0128982849419116,5,0,,,Qwen2.5-VL-3B,qwen3b,qwen3b_original_numeric_signal.csv,Counting,2,2.0,1,True,False,correct
158,impala_prompt1,original_images/images/impala.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,4,4,1,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-0.0049653551541268,6,21,6,-6.067465305328369,6.062499950174242,True,1,0.0402114242315292,5,0,,,Qwen2.5-VL-3B,qwen3b,qwen3b_original_numeric_signal.csv,Counting,4,4.0,6,True,False,correct
160,indian_rhinoceros_prompt1,original_images/images/indian rhinoceros.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,4,4,1,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-0.002188075101003,6,21,6,-7.564688205718994,7.562500130617991,True,1,0.0211495570838451,5,0,,,Qwen2.5-VL-3B,qwen3b,qwen3b_original_numeric_signal.csv,Counting,4,4.0,6,True,False,correct
162,jackal_prompt1,original_images/images/jackal.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,4,4,1,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-0.0046151312999427,6,21,6,-6.582740306854248,6.578125175554305,True,1,0.0401069708168506,5,0,,,Qwen2.5-VL-3B,qwen3b,qwen3b_original_numeric_signal.csv,Counting,4,4.0,6,True,False,correct
164,jaguar_prompt1,original_images/images/jaguar.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,4,4,1,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-0.0156636871397495,6,21,6,-6.250038623809815,6.234374936670065,True,1,0.0976646691560745,5,0,,,Qwen2.5-VL-3B,qwen3b,qwen3b_original_numeric_signal.csv,Counting,4,4.0,6,True,False,correct
166,kudu_prompt1,original_images/images/kudu.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,4,4,1,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-0.00220258673653,6,21,6,-7.26782751083374,7.26562492409721,True,1,0.0200328398495912,5,0,,,Qwen2.5-VL-3B,qwen3b,qwen3b_original_numeric_signal.csv,Counting,4,4.0,6,True,False,correct
